"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AC108519.1",2.89853979183887e-30,0.897355402234025,0.422,0.272,6.98982870801944e-26,"4","AC108519.1"
"ARMC31",4.57326930592981e-30,0.716684981266179,0.659,0.574,1.10284389312497e-25,"4","ARMC3"
"SRGAP31",4.90614586562544e-30,0.817333694281828,0.395,0.247,1.18311707549558e-25,"4","SRGAP3"
"MAP4",5.68375454888395e-30,0.812136294311937,0.517,0.383,1.37063740946336e-25,"4","MAP4"
"AC092957.12",6.06077423995269e-30,1.18050488749586,0.512,0.395,1.46155570796459e-25,"4","AC092957.1"
"RPS6KA2",6.30866835806546e-30,0.934226943398138,0.367,0.217,1.52133537454749e-25,"4","RPS6KA2"
"SDK11",6.56859370494868e-30,0.998743661451379,0.505,0.392,1.58401637194837e-25,"4","SDK1"
"NALCN2",1.01399019249944e-29,0.684186607340053,0.252,0.119,2.44523734921239e-25,"4","NALCN"
"SPAG16",1.29940146719144e-29,0.954293724125673,0.543,0.429,3.13350663813215e-25,"4","SPAG16"
"ARNT21",1.46221473980151e-29,0.807262256509799,0.443,0.293,3.52613084503134e-25,"4","ARNT2"
"DLEC1",4.20589382668562e-29,0.816898676734986,0.261,0.131,1.01425129630524e-24,"4","DLEC1"
"RFX21",4.47625278235911e-29,0.741926462281422,0.616,0.512,1.0794483584659e-24,"4","RFX2"
"ENAH",5.34429246990932e-29,0.775950589499921,0.29,0.152,1.28877612911863e-24,"4","ENAH"
"RBFOX11",2.13207771865272e-28,0.367198302944613,0.363,0.207,5.14150541853104e-24,"4","RBFOX1"
"PRKG11",2.50345783925474e-28,0.571819877589975,0.768,0.717,6.03708857936281e-24,"4","PRKG1"
"ERBIN1",3.41541034285129e-28,0.99941289437814,0.402,0.251,8.23626204178588e-24,"4","ERBIN"
"AL137139.2",3.62525131871151e-28,0.936155609195356,0.607,0.527,8.74229355507281e-24,"4","AL137139.2"
"RPGR1",5.94273873210861e-28,0.877275542749426,0.448,0.305,1.43309144524799e-23,"4","RPGR"
"NSUN6",2.21902456005282e-27,0.737458846383337,0.317,0.175,5.35117772656737e-23,"4","NSUN6"
"PTGES3",2.34086589807507e-27,1.05660410466149,0.381,0.237,5.64499811320804e-23,"4","PTGES3"
"DRC1",1.6656512435785e-26,0.876252815913473,0.4,0.26,4.01671797388955e-22,"4","DRC1"
"UBL3",1.94481694405375e-26,0.861524550922207,0.314,0.182,4.68992606058561e-22,"4","UBL3"
"DDX171",3.51502067361988e-26,0.664481953463229,0.633,0.549,8.47647235443433e-22,"4","DDX17"
"PLCH11",4.26723470640147e-26,0.820482551966259,0.472,0.339,1.02904364944871e-21,"4","PLCH1"
"GRAMD2B",5.98217726726096e-26,0.88239190220454,0.449,0.323,1.44260204799998e-21,"4","GRAMD2B"
"HSPH1",7.65724272079029e-26,1.00072258229453,0.286,0.156,1.84654408211858e-21,"4","HSPH1"
"WDFY3",8.816650603516e-26,0.822425171508415,0.519,0.403,2.12613529303788e-21,"4","WDFY3"
"NFIB",1.34051338553645e-25,0.664906378587986,0.501,0.357,3.23264802922114e-21,"4","NFIB"
"DAW11",2.17180945900849e-25,0.731878217034374,0.287,0.159,5.23731851039897e-21,"4","DAW1"
"SPAG171",2.54846549486797e-25,0.811660095028118,0.591,0.512,6.14562454087412e-21,"4","SPAG17"
"ARHGAP5",3.81330533051371e-25,0.844785410736612,0.481,0.357,9.19578580453382e-21,"4","ARHGAP5"
"KANSL1L1",4.97018436036898e-25,0.748731894553245,0.394,0.253,1.19855995850298e-20,"4","KANSL1L"
"KCTD1",5.39142608438375e-25,0.779204887208983,0.273,0.148,1.30014240024914e-20,"4","KCTD1"
"LINGO21",6.4309009300851e-25,0.908982991373141,0.293,0.167,1.55081175929002e-20,"4","LINGO2"
"USP54",8.5482722997662e-25,0.822822983959355,0.408,0.271,2.06141586508862e-20,"4","USP54"
"MAML2",1.41238237232448e-24,0.68302303492064,0.692,0.635,3.40596009086049e-20,"4","MAML2"
"PBX12",3.22905275054774e-24,0.756765911106219,0.438,0.303,7.78686070794587e-20,"4","PBX1"
"LRGUK",5.19946619710855e-24,0.842983094752112,0.313,0.187,1.25385127343273e-19,"4","LRGUK"
"SGO1-AS1",6.28040790355576e-24,0.772143047882379,0.259,0.138,1.51452036594247e-19,"4","SGO1-AS1"
"NOVA11",8.40706068681882e-24,0.728783219042558,0.3,0.17,2.02736268462636e-19,"4","NOVA1"
"RFX3-AS1",1.16823825619463e-23,0.735246665312432,0.266,0.146,2.81720655481335e-19,"4","RFX3-AS1"
"RFX31",2.00789536642663e-23,0.620142421804539,0.695,0.666,4.84203967613783e-19,"4","RFX3"
"SPATA171",2.33642259315903e-23,0.804189924746177,0.467,0.354,5.634283083403e-19,"4","SPATA17"
"ARMH1",2.92943997766809e-23,0.779594737143212,0.301,0.178,7.06434450614659e-19,"4","ARMH1"
"EFCAB21",1.10959201476959e-22,0.74969014006515,0.561,0.48,2.67578114361686e-18,"4","EFCAB2"
"FGD6",1.50218290888529e-22,0.668435781938654,0.251,0.134,3.62251408477687e-18,"4","FGD6"
"GON4L",3.15704837585922e-22,0.81521504349043,0.308,0.186,7.61322215838452e-18,"4","GON4L"
"CASC11",4.80334280484114e-22,0.767878504562264,0.407,0.288,1.15832611738744e-17,"4","CASC1"
"COBL1",6.12057262927388e-22,0.749926938536128,0.336,0.21,1.4759760895494e-17,"4","COBL"
"RPS6KA51",7.19365194959628e-22,0.805433224507411,0.457,0.347,1.73474916764514e-17,"4","RPS6KA5"
"FAM227A",7.46992953986206e-22,0.67724355210571,0.395,0.267,1.80137350853774e-17,"4","FAM227A"
"ZNF273",8.76813093499974e-22,0.858063858424006,0.293,0.176,2.11443477497519e-17,"4","ZNF273"
"AKT31",2.77614124871134e-21,0.650306695509272,0.579,0.485,6.6946646212674e-17,"4","AKT3"
"CASC21",3.29333972506437e-21,0.865449583206315,0.407,0.296,7.94188874699273e-17,"4","CASC2"
"ANKRD361",5.51889615271895e-21,0.629245135886907,0.257,0.141,1.33088180722817e-16,"4","ANKRD36"
"EFCAB61",6.88553026719238e-21,0.766166544951131,0.429,0.319,1.66044562393344e-16,"4","EFCAB6"
"MOK1",8.99574893197573e-21,0.751567939260996,0.548,0.472,2.16932485494595e-16,"4","MOK"
"INTU",1.04341142667491e-20,0.842621623912327,0.355,0.238,2.51618665542655e-16,"4","INTU"
"RTN11",1.52260753128914e-20,0.639321097646286,0.373,0.241,3.67176806170376e-16,"4","RTN1"
"RTN41",2.02762301644845e-20,0.803920013178603,0.362,0.243,4.88961290416543e-16,"4","RTN4"
"MAP4K4",2.28233466526415e-20,0.674463420420421,0.323,0.2,5.50385004528449e-16,"4","MAP4K4"
"RIMKLB",3.35363280541803e-20,0.647077787166608,0.274,0.161,8.08728551026557e-16,"4","RIMKLB"
"ZNF608",3.77663757670687e-20,0.729355343401073,0.287,0.171,9.10736151622863e-16,"4","ZNF608"
"NAV32",4.13095250928996e-20,0.699203929410235,0.284,0.166,9.96179197615274e-16,"4","NAV3"
"CELF21",7.69920031390005e-20,0.613786522090445,0.546,0.443,1.856662155697e-15,"4","CELF2"
"ARHGAP32",1.01257133311646e-19,0.760969861236408,0.327,0.21,2.44181576981035e-15,"4","ARHGAP32"
"LINC00271",1.10985504551908e-19,0.591858055187757,0.254,0.144,2.67641544226927e-15,"4","LINC00271"
"WDR661",1.92201702539058e-19,0.681652341546711,0.404,0.285,4.63494405672938e-15,"4","WDR66"
"CCDC1731",2.17104572993413e-19,0.687804362628812,0.327,0.209,5.23547677773617e-15,"4","CCDC173"
"PPP1R12B1",6.30904353388649e-19,0.634660239758104,0.571,0.502,1.52142584819673e-14,"4","PPP1R12B"
"MIR100HG1",1.25027668227464e-18,0.4890554584465,0.283,0.163,3.0150422193053e-14,"4","MIR100HG"
"MYO9A",1.26911579870379e-18,0.65904532515988,0.462,0.351,3.06047274857418e-14,"4","MYO9A"
"DNAI11",1.42583863624576e-18,0.731428678964795,0.431,0.325,3.43840987130664e-14,"4","DNAI1"
"APC",1.86373984818016e-18,0.827375100667618,0.38,0.264,4.49440864388645e-14,"4","APC"
"TMEM671",3.50175241092289e-18,0.681496182816904,0.396,0.287,8.44447593894056e-14,"4","TMEM67"
"BBOF1",3.83069162336737e-18,0.771060608591761,0.299,0.19,9.23771284975041e-14,"4","BBOF1"
"HEATR5A",5.20197773830818e-18,0.71991565065804,0.279,0.172,1.25445693159302e-13,"4","HEATR5A"
"PARD3B1",7.61439304115174e-18,0.492199434166765,0.659,0.616,1.83621088187374e-13,"4","PARD3B"
"CFAP691",1.02789179225434e-17,0.751378838824743,0.421,0.319,2.47876105702135e-13,"4","CFAP69"
"ARHGAP212",1.38179899867821e-17,0.601110078359183,0.337,0.221,3.3322082853125e-13,"4","ARHGAP21"
"CCDC402",1.98069145175528e-17,0.63013379006229,0.477,0.374,4.77643743590787e-13,"4","CCDC40"
"CSPP11",7.76030580736228e-17,0.733271177127858,0.524,0.448,1.87139774544541e-12,"4","CSPP1"
"RNGTT",8.69010649412563e-17,0.661684339654346,0.332,0.222,2.0956191810584e-12,"4","RNGTT"
"UBC",1.11869779656518e-16,0.832924402458328,0.299,0.192,2.69773973641693e-12,"4","UBC"
"TEX9",2.28813339185816e-16,0.687352871398901,0.378,0.274,5.51783367446595e-12,"4","TEX9"
"TCF41",3.03466594871281e-16,0.568915226633413,0.503,0.407,7.31809693532093e-12,"4","TCF4"
"ZIC11",8.55031669348758e-16,0.528187034829375,0.292,0.184,2.06190887063453e-11,"4","ZIC1"
"WDR631",1.05911769512112e-15,0.677113675128005,0.313,0.211,2.55406232178458e-11,"4","WDR63"
"MYCBP21",1.53749047453703e-15,0.71191678855898,0.422,0.323,3.70765827934604e-11,"4","MYCBP2"
"STRBP",1.53920705343071e-15,0.786058226700266,0.405,0.315,3.71179780934815e-11,"4","STRBP"
"WDR60",2.61409605760015e-15,0.723871604179801,0.502,0.425,6.30389264290277e-11,"4","WDR60"
"LINC003421",4.36431048062008e-15,0.678299474044818,0.347,0.24,1.05245347240153e-10,"4","LINC00342"
"FBXL131",4.55105379229576e-15,0.635859484105767,0.353,0.253,1.09748662201212e-10,"4","FBXL13"
"MYO5C",4.65977916888973e-15,0.635637204056073,0.323,0.219,1.12370574657776e-10,"4","MYO5C"
"ITPR21",4.96541726002225e-15,0.609391584678071,0.332,0.228,1.19741037225437e-10,"4","ITPR2"
"GABPB1-AS1",5.03766126214736e-15,0.599621207783926,0.251,0.154,1.21483201336684e-10,"4","GABPB1-AS1"
"IFT88",5.08725662270634e-15,0.696179280823337,0.364,0.267,1.22679193456563e-10,"4","IFT88"
"CLIP2",7.60352518086785e-15,0.66021838636022,0.438,0.335,1.83359009736628e-10,"4","CLIP2"
"IFT81",8.35045010781807e-15,0.577392500109031,0.264,0.167,2.01371104350033e-10,"4","IFT81"
"MROH7",8.83574739423083e-15,0.60123052737603,0.481,0.38,2.13074048411876e-10,"4","MROH7"
"RUFY3",1.05198747739169e-14,0.682206288793402,0.402,0.306,2.53686780173007e-10,"4","RUFY3"
"SPAG61",1.18676565674218e-14,0.677799336739207,0.282,0.186,2.86188538123377e-10,"4","SPAG6"
"ARHGAP261",1.62273946968665e-14,0.565231685910315,0.394,0.289,3.91323623114935e-10,"4","ARHGAP26"
"RGS221",2.26370636530289e-14,0.642385291760319,0.311,0.213,5.45892789992791e-10,"4","RGS22"
"CFAP611",2.96579144017781e-14,0.643094615765241,0.393,0.298,7.15200605798879e-10,"4","CFAP61"
"TTC26",3.66017598288979e-14,0.603273667863862,0.252,0.157,8.82651438273873e-10,"4","TTC26"
"CEP1261",5.32717662805786e-14,0.659055095424486,0.505,0.444,1.28464864385615e-09,"4","CEP126"
"FAM27C",6.34038848313836e-14,0.702218975301144,0.311,0.215,1.52898468270881e-09,"4","FAM27C"
"PRKCA",6.62467844566378e-14,0.49122502339155,0.646,0.586,1.59754120717182e-09,"4","PRKCA"
"TSGA10",6.66595436535839e-14,0.704734521301789,0.393,0.307,1.60749489520618e-09,"4","TSGA10"
"ALMS1",8.68670575969175e-14,0.564010824468321,0.269,0.174,2.09479909394966e-09,"4","ALMS1"
"SPATS2L",1.16241552495343e-13,0.596305635630429,0.306,0.21,2.80316503842519e-09,"4","SPATS2L"
"SYT17",1.51483154059403e-13,0.622007143184799,0.284,0.191,3.65301626014249e-09,"4","SYT17"
"TNRC6A1",2.06728342823954e-13,0.392052735767555,0.75,0.707,4.98525398719966e-09,"4","TNRC6A"
"PLEKHA72",2.69248927548754e-13,0.505444102096622,0.568,0.508,6.4929378878382e-09,"4","PLEKHA7"
"ABR",3.46016392706521e-13,0.694569542872854,0.371,0.277,8.34418531011776e-09,"4","ABR"
"PDE4DIP1",3.6449810199094e-13,0.750900515124489,0.466,0.401,8.78987172951151e-09,"4","PDE4DIP"
"ARL17B",4.33403222063239e-13,0.627507091512979,0.25,0.161,1.0451518700055e-08,"4","ARL17B"
"CAMTA12",7.08758898594305e-13,0.612271810473542,0.355,0.258,1.70917208396017e-08,"4","CAMTA1"
"DLG22",8.10323644275499e-13,0.308394698852047,0.413,0.296,1.95409546817036e-08,"4","DLG2"
"LTBP1",8.45820551905675e-13,0.582595889139735,0.268,0.178,2.03969626092054e-08,"4","LTBP1"
"PCBP1-AS11",1.01742489998319e-12,0.600490294146561,0.296,0.201,2.45352014630947e-08,"4","PCBP1-AS1"
"SLC6A16",1.8426549108964e-12,0.622171073658935,0.293,0.203,4.44356231762667e-08,"4","SLC6A16"
"SPATA6L1",2.53015978454816e-12,0.530832167573972,0.382,0.292,6.10148032043788e-08,"4","SPATA6L"
"FUT81",3.18574295187457e-12,0.474863580707375,0.277,0.183,7.68241912844553e-08,"4","FUT8"
"ANKRD36C1",3.53471897935389e-12,0.613510491879268,0.255,0.167,8.52397481871189e-08,"4","ANKRD36C"
"NME51",4.35877021395188e-12,0.603475586186573,0.372,0.289,1.0511174370945e-07,"4","NME5"
"PPIL61",8.27028887747696e-12,0.543483903797225,0.336,0.248,1.99438016280357e-07,"4","PPIL6"
"WDR781",8.79976273742489e-12,0.605414516287906,0.436,0.366,2.12206278413001e-07,"4","WDR78"
"IQCA1",9.150538131348e-12,0.611018983752041,0.369,0.279,2.20665227037457e-07,"4","IQCA1"
"COL21A1",1.32585224401783e-11,0.681427769416583,0.36,0.276,3.19729268644899e-07,"4","COL21A1"
"ANKRD26",1.97546370106048e-11,0.602933202917697,0.42,0.343,4.76383071510736e-07,"4","ANKRD26"
"MLF1",2.28402198068431e-11,0.583496155079556,0.274,0.19,5.50791900642022e-07,"4","MLF1"
"EFHC21",3.25478004599413e-11,0.580491814245744,0.376,0.296,7.84890208091483e-07,"4","EFHC2"
"SGSM1",3.42336887409897e-11,0.618350463619237,0.29,0.205,8.25545403988966e-07,"4","SGSM1"
"ICA1L",4.30867314044816e-11,0.437646100879262,0.272,0.186,1.03903652781907e-06,"4","ICA1L"
"CLASP21",4.48630517451844e-11,0.558283444282492,0.477,0.414,1.08187249283512e-06,"4","CLASP2"
"ZSWIM61",4.67194110182980e-11,0.51758065625873,0.435,0.351,1.12663859670626e-06,"4","ZSWIM6"
"MPDZ",5.53113685080984e-11,0.589271624218645,0.439,0.364,1.33383365157279e-06,"4","MPDZ"
"MXI11",7.5891384074646e-11,0.401545156475718,0.283,0.193,1.83012072696009e-06,"4","MXI1"
"TMEM91",7.89108862731822e-11,0.620043718149295,0.349,0.264,1.90293602247779e-06,"4","TMEM91"
"C20orf1941",7.94810482519053e-11,0.493892316536062,0.335,0.247,1.9166854785947e-06,"4","C20orf194"
"FER1",8.92626701789357e-11,0.5363709937993,0.42,0.342,2.15256929136503e-06,"4","FER"
"FANK11",9.46445238557095e-11,0.536082920530109,0.439,0.371,2.28235269278043e-06,"4","FANK1"
"ANKRD281",9.95342297710889e-11,0.528141188185954,0.342,0.258,2.40026795092981e-06,"4","ANKRD28"
"SLC47A21",1.20101922464684e-10,0.597363593712163,0.251,0.175,2.89625786023585e-06,"4","SLC47A2"
"LINC00894",1.40737654874977e-10,0.52651276251217,0.282,0.199,3.39388854731008e-06,"4","LINC00894"
"LRRC37A3",2.96832528364347e-10,0.541398386880908,0.376,0.298,7.15811642150622e-06,"4","LRRC37A3"
"AL050309.1",3.42615671878073e-10,0.554320269342909,0.255,0.174,8.26217692733973e-06,"4","AL050309.1"
"KIAA1671",3.65658531373139e-10,0.562334411956972,0.416,0.334,8.81785548406325e-06,"4","KIAA1671"
"CMSS1",5.53674162120584e-10,0.565535083239172,0.278,0.201,1.33518524195379e-05,"4","CMSS1"
"SLCO3A1",6.48796371840091e-10,0.632602801162821,0.517,0.487,1.56457245069238e-05,"4","SLCO3A1"
"SPAG11",6.55258099132927e-10,0.559555178882824,0.368,0.292,1.58015490605905e-05,"4","SPAG1"
"ADK",7.19055897147207e-10,0.499675769588867,0.435,0.362,1.73400329597049e-05,"4","ADK"
"TBL1X1",1.17788029552754e-09,0.525627389888532,0.302,0.222,2.84045833266465e-05,"4","TBL1X"
"COL4A5",1.21702358790037e-09,0.502214329267672,0.296,0.218,2.93485238222174e-05,"4","COL4A5"
"MED13L2",1.26825041107582e-09,0.460177075397988,0.562,0.524,3.05838586630934e-05,"4","MED13L"
"FNBP11",1.62541050361063e-09,0.55896505969869,0.372,0.291,3.91967742945703e-05,"4","FNBP1"
"NPHP11",1.76266716629016e-09,0.539039958831625,0.304,0.225,4.25067187150873e-05,"4","NPHP1"
"JUND1",1.88260901654469e-09,0.663215184005206,0.399,0.328,4.53991164339753e-05,"4","JUND"
"C5AR11",1.90720100150959e-09,0.547279588022112,0.331,0.25,4.59921521514037e-05,"4","C5AR1"
"RNF213-AS11",2.13783377660384e-09,0.597390079540332,0.431,0.369,5.15538615228016e-05,"4","RNF213-AS1"
"NAIP",2.6746815668733e-09,0.495185774092765,0.311,0.232,6.44999459851497e-05,"4","NAIP"
"DOCK42",3.02381465564679e-09,0.417834786497496,0.335,0.253,7.29192904209225e-05,"4","DOCK4"
"NUBPL",4.13831192151811e-09,0.568968394710964,0.308,0.236,9.97953919874092e-05,"4","NUBPL"
"SSBP3",6.49177756670072e-09,0.485695888719202,0.335,0.257,0.000156549216020988,"4","SSBP3"
"MIPEP",1.17222873078281e-08,0.539368517126221,0.291,0.217,0.000282682958428274,"4","MIPEP"
"NUP153",1.20004599893886e-08,0.492758114401441,0.29,0.215,0.000289391092644106,"4","NUP153"
"ABLIM11",1.94207312454893e-08,0.489698504895414,0.58,0.548,0.000468330933984975,"4","ABLIM1"
"LINC014731",2.27819382752046e-08,0.474632164069959,0.476,0.412,0.00054938644150656,"4","LINC01473"
"SYNE11",2.3222906776931e-08,0.263978377794598,0.837,0.855,0.00056002039692569,"4","SYNE1"
"AF117829.11",2.78932772200452e-08,0.513981178593773,0.319,0.247,0.000672646380161391,"4","AF117829.1"
"NEK1",2.83116329323172e-08,0.521868722943896,0.338,0.268,0.00068273502816283,"4","NEK1"
"EXPH5",2.94532984273792e-08,0.612422351517364,0.317,0.245,0.00071026629157625,"4","EXPH5"
"REV3L",3.16525054831361e-08,0.415029368596235,0.546,0.499,0.000763300169725827,"4","REV3L"
"ZNF487",3.45095927897464e-08,0.509821060722984,0.269,0.197,0.000832198830124735,"4","ZNF487"
"NME7",3.68001371072402e-08,0.435669811740325,0.347,0.276,0.000887435306341097,"4","NME7"
"CPEB2",4.31583496656353e-08,0.437253229697652,0.256,0.187,0.0010407636021868,"4","CPEB2"
"WNK21",5.29225251467407e-08,0.48436946679904,0.31,0.238,0.00127622669391365,"4","WNK2"
"AKAP9",9.73055594521814e-08,0.420064568998768,0.551,0.511,0.00234652356618936,"4","AKAP9"
"SLC39A111",1.10258490171976e-07,0.599108099491784,0.333,0.265,0.0026588834904972,"4","SLC39A11"
"PNISR",1.12966662622785e-07,0.443144847846893,0.605,0.574,0.00272419106914846,"4","PNISR"
"DNAAF4",2.31314247613397e-07,0.410232016591981,0.304,0.236,0.00557814308119708,"4","DNAAF4"
"CDHR31",2.54223507349154e-07,0.472618251397518,0.345,0.284,0.00613059987972485,"4","CDHR3"
"CECR2",2.66632227405615e-07,0.504753516301604,0.252,0.186,0.00642983616388642,"4","CECR2"
"C4orf471",2.8438477087092e-07,0.533766864840664,0.351,0.293,0.00685793874955224,"4","C4orf47"
"FXR1",3.08586388357267e-07,0.450065270501833,0.313,0.247,0.0074415607552355,"4","FXR1"
"PHIP2",3.49723676545319e-07,0.488448388187601,0.326,0.257,0.00843358645989037,"4","PHIP"
"MAK1",4.10631668899769e-07,0.485883077616595,0.266,0.2,0.00990238269551792,"4","MAK"
"FTX2",5.06083336714925e-07,0.263643858560327,0.726,0.743,0.0122041996648804,"4","FTX"
"LRRC61",5.66026456439361e-07,0.520136224793745,0.338,0.28,0.0136497279970352,"4","LRRC6"
"SPEF21",7.2836162417188e-07,0.451075491605052,0.483,0.451,0.0175644405669049,"4","SPEF2"
"DZIP3",1.0094980597997e-06,0.499167424497891,0.277,0.216,0.0243440457120698,"4","DZIP3"
"RAD9A",1.1678398893572e-06,0.374463258612825,0.523,0.489,0.0281624589318489,"4","RAD9A"
"WDR19",1.22816869036975e-06,0.398561431005827,0.308,0.241,0.0296172879682666,"4","WDR19"
"CAPS2",1.52414221160444e-06,0.483496333164113,0.291,0.231,0.036754689432841,"4","CAPS2"
"DCDC21",2.1629358487125e-06,0.437422929654113,0.364,0.305,0.0521591979917019,"4","DCDC2"
"CCDC57",2.59900119861078e-06,0.489518915682278,0.295,0.236,0.0626749139044989,"4","CCDC57"
"LINC008821",2.95335204425811e-06,0.457537159310309,0.421,0.371,0.0712200845472843,"4","LINC00882"
"BAZ2B1",3.08129987364085e-06,0.416804996957273,0.465,0.414,0.0743055464528491,"4","BAZ2B"
"AC105916.11",3.18762877388476e-06,0.469465743193495,0.418,0.369,0.0768696678822309,"4","AC105916.1"
"CTNNB1",3.54975470557288e-06,0.382651615786058,0.269,0.209,0.0856023347248901,"4","CTNNB1"
"DNAH51",3.56098849236178e-06,0.383534640319281,0.366,0.307,0.0858732374933044,"4","DNAH5"
"SFMBT2",3.72744174198184e-06,0.429800854854791,0.391,0.336,0.0898872576078921,"4","SFMBT2"
"CLHC1",3.99110245583675e-06,0.398215224986228,0.29,0.231,0.0962454357225032,"4","CLHC1"
"KIF271",5.391252592042e-06,0.413724068388551,0.431,0.382,0.130010056257093,"4","KIF27"
"TRAF3IP2-AS1",5.53249939133767e-06,0.41891786545292,0.317,0.258,0.133416222822108,"4","TRAF3IP2-AS1"
"UTRN1",6.89062387810947e-06,0.422975908867097,0.38,0.325,0.16616739482061,"4","UTRN"
"SASH1",7.69057841821378e-06,0.38296909083692,0.447,0.398,0.185458298555225,"4","SASH1"
"ARMC21",1.07415043677052e-05,0.425990437245812,0.498,0.476,0.25903137782721,"4","ARMC2"
"ANKRD121",1.67556082861982e-05,0.346562543567635,0.444,0.395,0.404061493821671,"4","ANKRD12"
"WSB11",1.9089981714344e-05,0.300560063486313,0.254,0.196,0.460354909041405,"4","WSB1"
"ARHGEF261",2.75235368441902e-05,0.394486345577941,0.353,0.302,0.663730090997646,"4","ARHGEF26"
"CHKA",2.88790424214162e-05,0.392883839145669,0.363,0.313,0.696418107992451,"4","CHKA"
"DSE",4.13076866237879e-05,0.44033962328663,0.324,0.275,0.996134862932646,"4","DSE"
"SLC16A1-AS1",4.16604210510888e-05,0.333792875889388,0.282,0.227,1,"4","SLC16A1-AS1"
"L3MBTL4",5.92112178558445e-05,0.29004945302605,0.342,0.28,1,"4","L3MBTL4"
"AK9",6.29401022382085e-05,0.310462309389729,0.317,0.26,1,"4","AK9"
"B3GLCT",7.61422242670506e-05,0.428493421925854,0.25,0.203,1,"4","B3GLCT"
"FAM168A1",8.70328816497838e-05,0.434992480262688,0.264,0.216,1,"4","FAM168A"
"AKAP61",8.85808209039092e-05,0.473167577893695,0.301,0.257,1,"4","AKAP6"
"ZNF131",9.04903067997646e-05,0.351263942843657,0.293,0.24,1,"4","ZNF131"
"AOPEP",9.36942501743791e-05,0.279281838200002,0.577,0.571,1,"4","AOPEP"
"PLPP1",9.37457241407235e-05,0.298435977351236,0.346,0.295,1,"4","PLPP1"
"FAM135A",9.434114552743e-05,0.385187202947799,0.252,0.201,1,"4","FAM135A"
"TRAF3",9.69371813545303e-05,0.3988314017754,0.27,0.22,1,"4","TRAF3"
"EYA41",0.000103161371661749,0.439872149631846,0.443,0.417,1,"4","EYA4"
"TTLL91",0.000131380005007622,0.333679317867579,0.404,0.364,1,"4","TTLL9"
"TPST11",0.000155796603234728,0.53688572798043,0.266,0.22,1,"4","TPST1"
"SMC5",0.000165862692625348,0.40001432095908,0.327,0.286,1,"4","SMC5"
"SSBP2",0.000225393797376157,0.304700141018878,0.56,0.557,1,"4","SSBP2"
"SPEN",0.000261182869138783,0.415731357331767,0.295,0.251,1,"4","SPEN"
"LUC7L31",0.000271708515945419,0.44126298385531,0.375,0.34,1,"4","LUC7L3"
"TTLL71",0.000295927779611818,0.361642421811868,0.295,0.246,1,"4","TTLL7"
"PEAK1",0.000312187061223108,0.428499080834813,0.301,0.257,1,"4","PEAK1"
"TIAM2",0.00035445287700102,0.284007089854559,0.255,0.204,1,"4","TIAM2"
"DIP2C1",0.000460336791167119,0.319401480274605,0.431,0.398,1,"4","DIP2C"
"BDP11",0.00050443353303813,0.378264455906935,0.254,0.211,1,"4","BDP1"
"PHLPP1",0.000517955273299598,0.350151023892557,0.416,0.383,1,"4","PHLPP1"
"SPAG91",0.000559165543236953,0.370479963503299,0.386,0.353,1,"4","SPAG9"
"TCF121",0.000616656498370724,0.27877754836551,0.51,0.498,1,"4","TCF12"
"EFHC11",0.000708792016338711,0.32960572938209,0.409,0.377,1,"4","EFHC1"
"BPTF1",0.000711067633594682,0.276506267267876,0.501,0.478,1,"4","BPTF"
"STK31",0.000739231559302336,0.311407035167674,0.35,0.312,1,"4","STK3"
"EFEMP1",0.000759373503269455,0.430843191972976,0.373,0.343,1,"4","EFEMP1"
"ZDHHC211",0.000826400901043869,0.292796338593304,0.254,0.209,1,"4","ZDHHC21"
"TLE4",0.000864378945471726,0.344335023299571,0.288,0.245,1,"4","TLE4"
"RTN31",0.000933792857923773,0.3028772683695,0.291,0.247,1,"4","RTN3"
"MIB1",0.0011713072071676,0.395729275478389,0.432,0.404,1,"4","MIB1"
"TTLL51",0.00133400728817667,0.334846477289762,0.399,0.378,1,"4","TTLL5"
"RUFY2",0.0013610512067283,0.397886704781508,0.274,0.235,1,"4","RUFY2"
"ITPRID2",0.00171363053802427,0.401019776577226,0.263,0.226,1,"4","ITPRID2"
"CROCC",0.00184882343569408,0.362416315739049,0.299,0.263,1,"4","CROCC"
"VPS13C2",0.00198628017693545,0.269045746241733,0.319,0.281,1,"4","VPS13C"
"UST1",0.00200605416751474,0.315465596141146,0.273,0.234,1,"4","UST"
"CPE1",0.00207238544794025,0.298881434476432,0.292,0.251,1,"4","CPE"
"PPP6R3",0.00214169257088704,0.302867123058615,0.441,0.418,1,"4","PPP6R3"
"TP53BP1",0.00225999964023256,0.389969774562881,0.333,0.306,1,"4","TP53BP1"
"ABAT",0.00266368267625495,0.313443215826529,0.264,0.224,1,"4","ABAT"
"EHBP12",0.0027525928202985,0.273812479951753,0.369,0.334,1,"4","EHBP1"
"TRIM2",0.00396830764506219,0.371294810752023,0.45,0.44,1,"4","TRIM2"
"IFT172",0.00407291398671227,0.315415193919643,0.255,0.22,1,"4","IFT172"
"MIR3936HG",0.0047807550363037,0.407086209615755,0.259,0.223,1,"4","MIR3936HG"
"NAALADL2",0.00524222618753837,0.276538365921718,0.341,0.307,1,"4","NAALADL2"
"FZD31",0.00525385115453972,0.336134115215465,0.279,0.249,1,"4","FZD3"
