"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL7R",6.50936165325994e-252,1.5665030353681,0.456,0.126,1.81897602038696e-247,"0","IL7R"
"AOAH",8.3565947578783e-241,-1.3989592333503,0.22,0.563,2.33516683914151e-236,"0","AOAH"
"SERINC5",1.52491321581853e-222,1.58208278808342,0.384,0.095,4.2612174902833e-218,"0","SERINC5"
"LDLRAD4",2.21521699717434e-206,1.29845776257062,0.504,0.198,6.19020237690399e-202,"0","LDLRAD4"
"ANK3",9.20990746745818e-188,1.14185373675947,0.546,0.247,2.57361654270651e-183,"0","ANK3"
"ZEB2",1.48700545105022e-162,-1.57345610260496,0.088,0.339,4.15528803241474e-158,"0","ZEB2"
"MCTP2",3.50354602305166e-153,-1.44750720403228,0.103,0.352,9.79030900681557e-149,"0","MCTP2"
"PRKCA",4.89700243002005e-150,1.24319586464378,0.396,0.153,1.3684183590448e-145,"0","PRKCA"
"CAMK4",5.94948927730751e-146,0.919496920236641,0.562,0.275,1.66252528365081e-141,"0","CAMK4"
"RORA",1.14929865042982e-141,0.895873944189783,0.586,0.316,3.21160014876108e-137,"0","RORA"
"LINC02694",1.71354759226036e-141,1.54050594657987,0.267,0.069,4.78833739181234e-137,"0","LINC02694"
"INPP4B",1.8924553654058e-125,0.816782143210896,0.575,0.305,5.28827727308996e-121,"0","INPP4B"
"RBPJ",4.09215892489409e-121,1.13628163380475,0.381,0.165,1.14351288997241e-116,"0","RBPJ"
"SAMD3",1.03384125988389e-118,-1.10781458291902,0.179,0.408,2.88896601661954e-114,"0","SAMD3"
"FKBP5",8.48414990822958e-113,0.683221494432348,0.663,0.428,2.37081085035567e-108,"0","FKBP5"
"AUTS2",1.60718361092432e-112,-1.38356395969669,0.071,0.26,4.49111388236693e-108,"0","AUTS2"
"PAG1",9.01058053999221e-112,0.907441703277341,0.464,0.233,2.51791662609542e-107,"0","PAG1"
"ITK",2.32195558965235e-96,0.842056132254831,0.446,0.231,6.48847269972454e-92,"0","ITK"
"SYNE1",1.19669255552227e-92,-0.935400262985437,0.237,0.431,3.34403767715142e-88,"0","SYNE1"
"RUNX2",1.16976257347144e-89,1.04145764918192,0.309,0.134,3.26878453530858e-85,"0","RUNX2"
"PLCG2",1.70596192377927e-89,-1.04072643962819,0.159,0.348,4.7671399998088e-85,"0","PLCG2"
"CDC14A",2.09499014637999e-87,0.861160725954393,0.414,0.218,5.85424046504424e-83,"0","CDC14A"
"PDE3B",1.01971238554238e-85,0.639188168390376,0.596,0.38,2.84948429015964e-81,"0","PDE3B"
"ADAM19",2.825149733313e-81,0.929933293089913,0.314,0.142,7.89459841476985e-77,"0","ADAM19"
"DUSP16",7.8797056308081e-77,0.950140415905428,0.279,0.12,2.20190494147301e-72,"0","DUSP16"
"SPOCK2",6.44755453920393e-76,0.947420446510988,0.264,0.11,1.80170464043515e-71,"0","SPOCK2"
"VAV3",7.13896640256009e-74,-0.93310091810631,0.146,0.317,1.99491277153139e-69,"0","VAV3"
"ARHGAP26",2.90069089075026e-69,-0.769313351805713,0.257,0.43,8.10569062511252e-65,"0","ARHGAP26"
"BCL11B",7.51618113525683e-69,0.596489809970758,0.537,0.336,2.10032165643617e-64,"0","BCL11B"
"LYST",2.31060603070062e-65,-0.854668654900512,0.213,0.372,6.4567574921898e-61,"0","LYST"
"PPP2R2B",7.35934990846022e-65,-0.886943106221792,0.141,0.298,2.05649673842012e-60,"0","PPP2R2B"
"FOXO1",3.2183328552755e-61,0.612505269832869,0.5,0.327,8.99330933078186e-57,"0","FOXO1"
"RBMS1",4.20373312964171e-61,0.71442625345205,0.402,0.241,1.17469118574708e-56,"0","RBMS1"
"DOCK9",2.05426774762045e-58,0.776483501353922,0.317,0.171,5.74044579395058e-54,"0","DOCK9"
"PVT1",2.61908968174428e-55,0.71664115729339,0.345,0.196,7.31878420666622e-51,"0","PVT1"
"NCALD",2.59852501618435e-53,-0.878834289527943,0.144,0.278,7.26131830522554e-49,"0","NCALD"
"PHACTR2",1.52476561925178e-52,0.621739221215407,0.419,0.263,4.26080504643718e-48,"0","PHACTR2"
"THEMIS",4.77587935938449e-49,0.450416565010491,0.579,0.376,1.3345717281864e-44,"0","THEMIS"
"CASK",1.57149256687367e-48,0.553167607765419,0.454,0.296,4.39137882887179e-44,"0","CASK"
"PCNX1",4.20141823897759e-47,0.456552842746639,0.587,0.431,1.1740443126999e-42,"0","PCNX1"
"PHTF2",1.27388560625102e-45,0.709767843842382,0.301,0.174,3.55974593810784e-41,"0","PHTF2"
"RORA-AS1",1.84213940894747e-45,0.734247217413773,0.266,0.144,5.14767436436281e-41,"0","RORA-AS1"
"RUNX3",3.6772403734368e-45,-0.715047218937338,0.19,0.321,1.02756804995318e-40,"0","RUNX3"
"SARAF",9.60104612009477e-45,0.640936886660422,0.333,0.199,2.68291632779928e-40,"0","SARAF"
"EML4",5.23639481057669e-44,0.445144864670124,0.568,0.407,1.46325816586755e-39,"0","EML4"
"TTC39C",1.76037411871364e-43,0.598247132024187,0.378,0.243,4.91918943733339e-39,"0","TTC39C"
"DGKD",7.79511965140616e-42,-0.732972459124627,0.136,0.255,2.17826823538894e-37,"0","DGKD"
"AAK1",1.32098876486157e-40,0.496043865076238,0.456,0.31,3.69137100452916e-36,"0","AAK1"
"PCNX2",3.26639109282037e-38,0.56230939634964,0.326,0.2,9.12760326977725e-34,"0","PCNX2"
"GPRIN3",3.3172048704635e-38,0.483804266835473,0.45,0.312,9.26959729002321e-34,"0","GPRIN3"
"NIBAN1",7.09127760969204e-38,0.48904667066564,0.466,0.334,1.98158661525234e-33,"0","NIBAN1"
"ABCC1",9.07981519973914e-38,0.598616429075185,0.317,0.197,2.53726355941511e-33,"0","ABCC1"
"ZEB1",5.79629562680659e-35,0.494673855054584,0.4,0.271,1.61971684995483e-30,"0","ZEB1"
"ANKRD12",6.96465653681095e-35,0.398137496456524,0.558,0.424,1.94620362264645e-30,"0","ANKRD12"
"FYB1",1.34440345845652e-34,0.399902489323607,0.532,0.388,3.75680102431091e-30,"0","FYB1"
"PIP4K2A",1.27026438944651e-33,-0.313315602193766,0.585,0.681,3.54962680986932e-29,"0","PIP4K2A"
"OXNAD1",1.75011150261147e-33,0.590815516859235,0.281,0.173,4.8905115828975e-29,"0","OXNAD1"
"NCK2",6.58654098645693e-33,0.476744060236321,0.39,0.265,1.84054301325553e-28,"0","NCK2"
"RAPGEF6",5.42019159294252e-32,0.463627127400979,0.416,0.295,1.51461833873186e-27,"0","RAPGEF6"
"BCL2",8.32566783489126e-32,0.41760215491547,0.493,0.367,2.32652461978201e-27,"0","BCL2"
"LRRC8C",5.4162614813041e-31,0.54717218815526,0.268,0.163,1.51352010833562e-26,"0","LRRC8C"
"LINC01619",1.70300015543494e-29,0.540157059830492,0.3,0.195,4.7588636343474e-25,"0","LINC01619"
"MGAT5",5.28139205371375e-29,0.375284286230864,0.501,0.369,1.47583219548977e-24,"0","MGAT5"
"BACH2",1.88152793370246e-28,0.449184403161756,0.294,0.184,5.25774165793816e-24,"0","BACH2"
"ATP8A1",2.12516103876701e-28,-0.443530464734435,0.302,0.417,5.93855000673052e-24,"0","ATP8A1"
"EIF4G3",2.80565167548473e-28,-0.504971929555352,0.225,0.33,7.84011304197454e-24,"0","EIF4G3"
"ANKRD28",6.82424870366667e-28,0.591310051121444,0.25,0.157,1.90696805775262e-23,"0","ANKRD28"
"ZNF831",8.76400856472373e-26,0.496047391378825,0.281,0.184,2.4490145533264e-21,"0","ZNF831"
"AFF1",1.01335319377943e-25,0.463219663278924,0.343,0.24,2.83171416469725e-21,"0","AFF1"
"PRKCB",4.11604753185607e-25,-0.341036457742264,0.462,0.554,1.15018832230186e-20,"0","PRKCB"
"AC079793.1",8.14632305525169e-25,0.401714008599183,0.433,0.327,2.27640851455953e-20,"0","AC079793.1"
"FAM49B",1.33745015179009e-23,-0.380871125450898,0.376,0.471,3.73737070416223e-19,"0","FAM49B"
"ITGAL",2.07683132857262e-23,-0.492788664620628,0.222,0.314,5.80349746456332e-19,"0","ITGAL"
"FCHSD2",3.7500503852392e-23,-0.475956827738797,0.25,0.343,1.04791407965124e-18,"0","FCHSD2"
"ZFP36L2",5.28902787291802e-23,0.44893655612717,0.319,0.224,1.47796594880821e-18,"0","ZFP36L2"
"TAB2",1.43105183503479e-22,0.45261400770478,0.276,0.186,3.99893124782122e-18,"0","TAB2"
"ESYT2",2.211771219128e-22,0.398634616547837,0.319,0.22,6.18057349473128e-18,"0","ESYT2"
"FOXP1",1.20678594393285e-21,0.265371015682544,0.637,0.541,3.37224264172597e-17,"0","FOXP1"
"MAP3K5",4.09406729287012e-21,0.375494863029499,0.39,0.29,1.14404616431963e-16,"0","MAP3K5"
"MAML2",6.17577714397064e-21,0.314022916080288,0.507,0.401,1.72575916511116e-16,"0","MAML2"
"ITCH",8.43595414262736e-21,-0.52203190689967,0.173,0.253,2.35734302561579e-16,"0","ITCH"
"PITPNC1",9.99250784733739e-21,-0.294098633458783,0.508,0.585,2.79230639285996e-16,"0","PITPNC1"
"TNIK",1.14573028552409e-20,0.364640300795971,0.404,0.305,3.20162870986852e-16,"0","TNIK"
"CMIP",1.40157900371282e-20,-0.375453197115426,0.343,0.434,3.91657236797511e-16,"0","CMIP"
"LPIN2",5.71055792795136e-20,0.437981093102368,0.253,0.171,1.59575830738673e-15,"0","LPIN2"
"SMAP2",1.40563119525353e-19,0.319986067863626,0.466,0.364,3.92789581201646e-15,"0","SMAP2"
"WWP1",1.51621241371189e-19,0.448172098581714,0.261,0.181,4.23690396887651e-15,"0","WWP1"
"CRYBG1",1.64150726580144e-19,0.443793575744728,0.3,0.217,4.58702790355554e-15,"0","CRYBG1"
"HIVEP2",7.13806784602564e-19,0.34214601432845,0.383,0.287,1.9946616788934e-14,"0","HIVEP2"
"TLK1",1.10996555072089e-18,0.379597056567314,0.329,0.241,3.10168773493446e-14,"0","TLK1"
"TOX",3.24835742320955e-18,-0.359371497116974,0.293,0.382,9.07720998341676e-14,"0","TOX"
"JAZF1",3.78104903337126e-18,-0.365965121996921,0.29,0.376,1.05657634188526e-13,"0","JAZF1"
"EMB",3.86201411885972e-18,0.323236702277853,0.431,0.34,1.07920122537416e-13,"0","EMB"
"CARD11",8.5147248805691e-18,-0.325102819576299,0.375,0.46,2.37935472062623e-13,"0","CARD11"
"AGTPBP1",8.588445893006e-18,-0.463540455288803,0.191,0.266,2.3999553203416e-13,"0","AGTPBP1"
"MAPK1",2.64950085243318e-17,-0.449353684893627,0.187,0.263,7.40376518203929e-13,"0","MAPK1"
"AKNA",3.26204673932298e-17,-0.377727440873959,0.273,0.355,9.11546340836414e-13,"0","AKNA"
"ETS1",4.01357828996397e-17,0.252406255035121,0.582,0.49,1.12155431734753e-12,"0","ETS1"
"SFMBT2",5.28593558464058e-17,-0.332581937750878,0.357,0.438,1.47710183977196e-12,"0","SFMBT2"
"LINC01934",1.03322726861925e-16,0.345435140605957,0.301,0.217,2.88725027942962e-12,"0","LINC01934"
"CD44",1.21399362398981e-16,0.287039988359838,0.45,0.357,3.39238378287714e-12,"0","CD44"
"SAMSN1",1.26660320583055e-16,0.353713373736381,0.33,0.247,3.5393959983729e-12,"0","SAMSN1"
"MYO1F",2.69770596112109e-16,-0.402851912416866,0.253,0.327,7.53846953775677e-12,"0","MYO1F"
"ZC3HAV1",3.39111683773804e-16,0.309471997409429,0.408,0.32,9.47613689137519e-12,"0","ZC3HAV1"
"NR3C1",3.74756861386109e-16,0.369586974991774,0.339,0.26,1.04722057345734e-11,"0","NR3C1"
"SLCO3A1",6.61926624266924e-16,0.382479176532724,0.263,0.189,1.84968775885149e-11,"0","SLCO3A1"
"UVRAG",1.56103056197992e-15,-0.422731578273346,0.183,0.254,4.36214380239669e-11,"0","UVRAG"
"TNFAIP8",2.95531874947905e-15,0.285848035856008,0.452,0.366,8.25834271354426e-11,"0","TNFAIP8"
"TC2N",3.46357705528894e-15,0.3163834461144,0.312,0.23,9.6786197232994e-11,"0","TC2N"
"MDFIC",5.11914990452168e-15,0.347223084928502,0.276,0.201,1.43049524931954e-10,"0","MDFIC"
"RPS6KA3",5.33793029842733e-15,0.289981046236867,0.431,0.346,1.49163124259253e-10,"0","RPS6KA3"
"IKZF3",1.90471315109186e-14,-0.348909749402223,0.273,0.347,5.32253042941111e-10,"0","IKZF3"
"OSBPL8",2.48282805019593e-14,0.322139685906244,0.372,0.297,6.9380147034675e-10,"0","OSBPL8"
"THADA",8.5892547437429e-14,0.390604256900172,0.264,0.198,2.40018134559152e-09,"0","THADA"
"NIN",8.77636990094172e-14,-0.394388885942196,0.187,0.253,2.45246880511916e-09,"0","NIN"
"DIP2A",1.59102403388242e-13,-0.403920824389075,0.225,0.288,4.44595756028102e-09,"0","DIP2A"
"STAT5B",2.05801688942771e-13,0.348558969879543,0.255,0.188,5.75092239581681e-09,"0","STAT5B"
"PTPN22",4.07918250142419e-13,-0.381489595150734,0.228,0.293,1.13988675819798e-08,"0","PTPN22"
"CD96",9.08386330919208e-13,0.260631871051606,0.45,0.373,2.53839476312063e-08,"0","CD96"
"AP001011.1",9.61890327588472e-13,0.250598457102589,0.46,0.379,2.68790633141323e-08,"0","AP001011.1"
"PABPC1",1.18969577296175e-12,0.355304059151897,0.256,0.192,3.32448586796432e-08,"0","PABPC1"
"TRPS1",1.19229948020684e-12,0.311119000554581,0.274,0.205,3.33176166748999e-08,"0","TRPS1"
"RASA1",1.29710174224362e-12,0.288898743351627,0.351,0.276,3.62462110852558e-08,"0","RASA1"
"USP24",2.27933815157217e-12,-0.36051315520834,0.211,0.275,6.36938253075326e-08,"0","USP24"
"FUT8",5.74964625561603e-12,0.266533980292833,0.341,0.268,1.60668114966934e-07,"0","FUT8"
"NCOA1",5.98879989620487e-12,-0.311277329476844,0.305,0.367,1.67351024299549e-07,"0","NCOA1"
"INPP5D",1.1580691122135e-11,-0.251309040043386,0.38,0.45,3.2361083271694e-07,"0","INPP5D"
"ETV6",1.80831746299998e-11,0.274024166422573,0.344,0.274,5.05316231860714e-07,"0","ETV6"
"ARAP2",4.43215157454766e-11,-0.278983433965128,0.382,0.434,1.2385204359916e-06,"0","ARAP2"
"MGAT4A",6.16429243796723e-11,0.316058491645565,0.273,0.212,1.72254987886556e-06,"0","MGAT4A"
"SLC4A7",1.73542863430718e-10,0.271259348884954,0.356,0.292,4.84948177570799e-06,"0","SLC4A7"
"SLC9A9",3.23849097053656e-10,0.281301990591685,0.295,0.234,9.04963916806736e-06,"0","SLC9A9"
"SEPTIN7",3.87668268709225e-10,-0.345580699991108,0.226,0.28,1.08330021008106e-05,"0","SEPTIN7"
"XYLT1",8.09090918835464e-10,0.272280541384365,0.321,0.261,2.26092366359382e-05,"0","XYLT1"
"NFATC2",1.00677459470891e-09,-0.299171663489805,0.294,0.347,2.81333092745459e-05,"0","NFATC2"
"KAT2B",1.31778501210448e-09,0.264968623286427,0.344,0.285,3.68241843782476e-05,"0","KAT2B"
"LNPEP",1.51980144440294e-09,-0.297428008561356,0.224,0.28,4.24693315623959e-05,"0","LNPEP"
"EPC1",5.45284839914228e-09,0.258235647321696,0.302,0.245,0.000152374395665632,"0","EPC1"
"CLASP1",9.87836822069552e-09,-0.260263887691516,0.313,0.364,0.000276041121559116,"0","CLASP1"
"STT3B",1.68669017751583e-08,0.267263033413045,0.264,0.212,0.000471328703205023,"0","STT3B"
"HSP90AA1",1.75400884604709e-08,-0.292476640479958,0.302,0.352,0.000490140231939398,"0","HSP90AA1"
"TXNIP",5.41072536161888e-08,0.267451741518517,0.301,0.251,0.00151197309505078,"0","TXNIP"
"GNG2",7.58492043050151e-08,-0.271171108101519,0.261,0.308,0.00211953016509934,"0","GNG2"
"NFATC3",2.35277293849396e-07,-0.266883260379042,0.234,0.28,0.00657458869932753,"0","NFATC3"
"TMEM181",8.87385939196903e-07,-0.269966320002873,0.224,0.266,0.0247971126849182,"0","TMEM181"
"AOAH.1",3.65926489314136e-197,1.0582403725994,0.648,0.316,1.02254498173942e-192,"1","AOAH"
"THEMIS.1",1.5255152768509e-131,0.827105145937979,0.639,0.382,4.26289988963216e-127,"1","THEMIS"
"ARHGAP26.1",4.09486547962079e-115,0.921434838067031,0.519,0.284,1.14426920962523e-110,"1","ARHGAP26"
"DTHD1",4.0109537831876e-109,1.34005444886453,0.254,0.08,1.12082092517394e-104,"1","DTHD1"
"SAMD3.1",1.762464997657e-96,0.888400045098239,0.462,0.244,4.92503218945271e-92,"1","SAMD3"
"PARP8",5.9644479582326e-90,0.468509225897796,0.829,0.651,1.66670533744852e-85,"1","PARP8"
"BACH2.1",2.59848812666751e-77,-1.16416907230947,0.102,0.288,7.26121522115969e-73,"1","BACH2"
"PRKCH",7.19705723113426e-72,0.449071486307751,0.772,0.605,2.01114567266816e-67,"1","PRKCH"
"PITPNC1.1",3.29073848551964e-71,0.544787326220053,0.673,0.499,9.19563962393609e-67,"1","PITPNC1"
"CBLB",5.71412548239974e-70,0.468121973689573,0.743,0.585,1.59675522480178e-65,"1","CBLB"
"PPP2R2B.1",2.43027888014709e-67,0.861124789333156,0.347,0.18,6.79117130268304e-63,"1","PPP2R2B"
"FYN",8.10184426410267e-56,0.384094806540221,0.778,0.644,2.26397936116085e-51,"1","FYN"
"HSP90AA1.1",1.47587189595105e-53,0.716169385552041,0.44,0.282,4.1241764260456e-49,"1","HSP90AA1"
"LYST.1",4.49289254903327e-52,0.716926211916391,0.406,0.259,1.25549389390186e-47,"1","LYST"
"ATXN1",2.03123317297108e-50,0.404684288083234,0.711,0.576,5.67607797855039e-46,"1","ATXN1"
"SYNE1.1",3.12872699792213e-49,0.627386905051774,0.451,0.304,8.7429147229936e-45,"1","SYNE1"
"MGAT5.1",4.59907692416385e-49,-0.599684853047984,0.3,0.48,1.28516605568835e-44,"1","MGAT5"
"ADAM19.1",3.1206174810787e-48,-0.837256102776001,0.115,0.259,8.72025348912632e-44,"1","ADAM19"
"PIP4K2A.1",5.63949903774824e-47,0.372024673129439,0.72,0.605,1.57590161110837e-42,"1","PIP4K2A"
"SLFN12L",2.09711733617228e-44,0.562629706518112,0.487,0.348,5.86018468419982e-40,"1","SLFN12L"
"SERINC5.1",1.6625056905913e-43,-0.808144723151153,0.124,0.259,4.64570590178832e-39,"1","SERINC5"
"SFMBT2.1",4.13838407061576e-43,0.539154045327927,0.501,0.36,1.15643004469287e-38,"1","SFMBT2"
"GRAP2",1.35056792356007e-38,0.651235388238933,0.338,0.215,3.77402700559627e-34,"1","GRAP2"
"SMAP2.1",7.11778699870742e-37,-0.525616905694385,0.303,0.454,1.9889943989188e-32,"1","SMAP2"
"LDLRAD4.1",2.81005352471779e-35,-0.612106484191144,0.235,0.368,7.85241356947138e-31,"1","LDLRAD4"
"RUNX3.1",3.62097915124569e-35,0.608415954563705,0.349,0.228,1.01184641402409e-30,"1","RUNX3"
"ATP8A1.1",2.48604576743521e-33,0.512351149621278,0.449,0.332,6.94700629252096e-29,"1","ATP8A1"
"BCL2.1",1.43733607804927e-31,-0.477985651296743,0.324,0.463,4.01649193650088e-27,"1","BCL2"
"PRKCA.1",7.1705653613854e-30,-0.639500763736096,0.177,0.291,2.00374278458554e-25,"1","PRKCA"
"ARAP2.1",2.53023648352693e-29,0.459558520767489,0.484,0.379,7.07049282956764e-25,"1","ARAP2"
"TC2N.1",2.92401898547615e-27,0.542078602735781,0.337,0.233,8.17087865301454e-23,"1","TC2N"
"PHTF2.1",4.89884024126276e-26,-0.567805093523656,0.154,0.261,1.36893191701847e-21,"1","PHTF2"
"RNF213",3.55127412282369e-25,0.331101078947465,0.601,0.512,9.92368040881853e-21,"1","RNF213"
"PTPN22.1",2.31756027735144e-24,0.565344930548937,0.328,0.237,6.47619043903085e-20,"1","PTPN22"
"IL7R.1",2.45284596855491e-24,-0.536269726561139,0.191,0.298,6.85423277452984e-20,"1","IL7R"
"PVT1.1",6.78611972866415e-23,-0.498367204731127,0.187,0.291,1.89631329697791e-18,"1","PVT1"
"FYB1.1",2.6466805129344e-22,0.356678685289378,0.514,0.42,7.39588402534389e-18,"1","FYB1"
"ETV6.1",3.57854648835514e-21,-0.45294667256776,0.233,0.336,9.99989030705959e-17,"1","ETV6"
"NFATC2.1",7.17243083774695e-21,0.455646865306564,0.384,0.298,2.00426407330001e-16,"1","NFATC2"
"CMIP.1",8.31881108494118e-21,0.393523271192025,0.458,0.368,2.32460856957596e-16,"1","CMIP"
"TMEM181.1",9.68103921603243e-21,0.510694054431639,0.308,0.222,2.7052695985281e-16,"1","TMEM181"
"PPP2R5C",2.10213321625948e-20,0.300107927883772,0.578,0.5,5.87420105951549e-16,"1","PPP2R5C"
"SLC38A1",3.76251801755126e-20,0.379373348617917,0.469,0.386,1.05139803482452e-15,"1","SLC38A1"
"RBPJ.1",5.82948039117604e-20,-0.523271478403628,0.193,0.284,1.62899000051023e-15,"1","RBPJ"
"SYTL3",7.62199986476508e-20,0.382767669615857,0.438,0.345,2.12989164220995e-15,"1","SYTL3"
"CDC42SE2",1.06681510063287e-19,0.267513042342038,0.637,0.566,2.98110811720848e-15,"1","CDC42SE2"
"PIK3R1",7.17376208138276e-19,0.465638180449242,0.325,0.242,2.0046360760216e-14,"1","PIK3R1"
"RAB27A",4.94057398308962e-18,0.506840014226409,0.262,0.186,1.38059399383456e-13,"1","RAB27A"
"XYLT1.1",5.82210829707135e-18,-0.404846236081636,0.22,0.316,1.62692994253362e-13,"1","XYLT1"
"BCL11B.1",6.38345634742217e-18,0.332720608000233,0.481,0.394,1.78379304172365e-13,"1","BCL11B"
"MYO1F.1",7.04515557777152e-18,0.407358240622388,0.355,0.269,1.96869827465247e-13,"1","MYO1F"
"CAMK1D",3.13418660389005e-17,-0.414701114219098,0.218,0.308,8.75817104591036e-13,"1","CAMK1D"
"ITGAL.1",3.33300836365412e-17,0.420573752285395,0.332,0.25,9.31375857139508e-13,"1","ITGAL"
"DNAJC1",5.89582632916931e-17,0.413262114832889,0.335,0.254,1.64752970942307e-12,"1","DNAJC1"
"PYHIN1",1.15890050937041e-16,0.447456510823085,0.257,0.182,3.23843158338466e-12,"1","PYHIN1"
"RORA.1",2.1037509554491e-16,-0.328578922767883,0.362,0.46,5.87872166990696e-12,"1","RORA"
"AFF1.1",3.29498354194827e-16,-0.389087758087799,0.222,0.311,9.20750200962025e-12,"1","AFF1"
"INPP4B.1",4.8417563026515e-16,0.311143732441289,0.479,0.392,1.35298038121293e-11,"1","INPP4B"
"PTPRJ",7.42128788316393e-16,0.307297756646715,0.487,0.407,2.07380468607133e-11,"1","PTPRJ"
"WNK1",9.97543582028828e-16,0.341353025258279,0.453,0.379,2.78753578562136e-11,"1","WNK1"
"CCSER2",6.51343883913283e-15,0.350782776521617,0.407,0.331,1.82011534920728e-10,"1","CCSER2"
"TXNIP.1",8.01631410894989e-15,-0.390669931720613,0.215,0.297,2.24007881460496e-10,"1","TXNIP"
"IMMP2L",1.23150612948401e-14,-0.391002537071803,0.183,0.263,3.44132072823012e-10,"1","IMMP2L"
"PRKCQ",1.66462586430109e-14,0.360919231474977,0.37,0.296,4.65163051520296e-10,"1","PRKCQ"
"CNOT6L",2.95548012966332e-14,0.275148930668453,0.543,0.483,8.25879367433118e-10,"1","CNOT6L"
"VOPP1",1.07419357862811e-13,-0.3687257169268,0.218,0.296,3.00172653611839e-09,"1","VOPP1"
"LINC01934.1",2.4753047071373e-13,0.40975351166743,0.298,0.232,6.91699147362448e-09,"1","LINC01934"
"AGTPBP1.1",2.65512991038125e-13,0.408845174167018,0.28,0.214,7.41949502156937e-09,"1","AGTPBP1"
"RASGRP1",3.18147026908106e-13,0.426722143703583,0.25,0.186,8.89030051992013e-09,"1","RASGRP1"
"AC079793.1.1",3.29552340078172e-13,-0.296294319568915,0.31,0.4,9.20901059114443e-09,"1","AC079793.1"
"ZEB2.1",7.78600697790212e-13,0.355273468886496,0.282,0.211,2.17572178990497e-08,"1","ZEB2"
"ADK",9.18897423869731e-13,-0.345583623274679,0.225,0.3,2.56776696126158e-08,"1","ADK"
"STK17A",1.05191068381963e-12,0.337727779279064,0.38,0.313,2.93945921486557e-08,"1","STK17A"
"NIN.1",2.90641618739361e-12,0.409144691740771,0.268,0.206,8.1216893940527e-08,"1","NIN"
"NEK7",3.58042458150709e-12,0.375620629771166,0.346,0.286,1.00051384505634e-07,"1","NEK7"
"ATP2B1",1.07967200793302e-11,-0.317170787980312,0.191,0.264,3.01703545896804e-07,"1","ATP2B1"
"KANSL1",1.52979821215146e-11,0.27315779272184,0.478,0.423,4.27486812403604e-07,"1","KANSL1"
"RERE",3.378528129459e-11,-0.284078692392563,0.273,0.351,9.44095900496022e-07,"1","RERE"
"CAMK4.1",1.15785733816158e-10,0.25967943174113,0.443,0.375,3.23551654575872e-06,"1","CAMK4"
"TOX.1",1.50985672409044e-10,0.295705635272567,0.387,0.325,4.21914362979831e-06,"1","TOX"
"SEPTIN7.1",3.09706737430243e-10,0.362227315587038,0.296,0.24,8.65444507075071e-06,"1","SEPTIN7"
"AKNA.1",4.94375396846715e-10,0.311340369385092,0.36,0.303,1.38148260894846e-05,"1","AKNA"
"ITGA4",1.73911870630469e-09,0.255690428651613,0.437,0.381,4.85979331289783e-05,"1","ITGA4"
"CD44.1",3.72021647668738e-09,0.257059968795157,0.433,0.379,0.000103957729224552,"1","CD44"
"SEMA4D",4.56189442122035e-09,0.264039789305133,0.417,0.366,0.000127477577706581,"1","SEMA4D"
"TRERF1",6.53587917752301e-09,0.268503953845901,0.364,0.306,0.000182638607736703,"1","TRERF1"
"DIP2A.1",2.63180315225335e-08,0.332199124255736,0.294,0.247,0.000735431072865676,"1","DIP2A"
"PPP1R16B",1.25472057477763e-07,0.252215975436331,0.404,0.359,0.00350619117415861,"1","PPP1R16B"
"NLRC5",2.56786256031716e-07,0.305288938330361,0.278,0.234,0.00717563513855027,"1","NLRC5"
"PIK3R5",4.8841563374036e-07,0.275231841339446,0.303,0.258,0.0136482864692406,"1","PIK3R5"
"PDCD4",5.08420701882003e-07,0.283718463920299,0.275,0.23,0.0142073080933907,"1","PDCD4"
"PAM",4.01230534320766e-06,0.250474384035883,0.298,0.256,0.112119860510595,"1","PAM"
"MAPK1.1",9.89123720158071e-06,0.256483196880992,0.259,0.219,0.276400732360971,"1","MAPK1"
"KLRF1",0,2.52548549341124,0.317,0.011,0,"2","KLRF1"
"GNLY",0,2.49297089609165,0.499,0.053,0,"2","GNLY"
"NCAM1",0,2.47255376730445,0.311,0.011,0,"2","NCAM1"
"BNC2",0,2.35085212904707,0.284,0.013,0,"2","BNC2"
"CTBP2",0,2.21645193143389,0.292,0.018,0,"2","CTBP2"
"KLRD1",0,2.14729535425512,0.491,0.071,0,"2","KLRD1"
"TXK",2.8506136439215e-243,1.76777029071856,0.467,0.105,7.96575476657424e-239,"2","TXK"
"MCTP2.1",3.08362643629177e-238,1.57977553085732,0.592,0.181,8.61688571357371e-234,"2","MCTP2"
"PRF1",6.95196885234649e-216,1.91287505226489,0.283,0.037,1.9426581760997e-211,"2","PRF1"
"ATP8B4",1.35257292517701e-212,1.90964580536323,0.261,0.031,3.77962978211464e-208,"2","ATP8B4"
"PTPN12",2.85616768933485e-206,1.8599504883481,0.292,0.043,7.9812749910773e-202,"2","PTPN12"
"NCALD.1",9.53651709606849e-200,1.52562025506607,0.526,0.164,2.66488433732538e-195,"2","NCALD"
"ZEB2.2",3.6593071609727e-197,1.49386500916755,0.541,0.174,1.02255679306221e-192,"2","ZEB2"
"CD247",4.43436980166711e-193,1.14057776450198,0.769,0.383,1.23914029737786e-188,"2","CD247"
"C1orf21",5.40426418013657e-188,1.69672240165941,0.323,0.061,1.51016758249736e-183,"2","C1orf21"
