"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL112",5.3603342691811e-234,0.704634669829261,0.991,0.914,1.08846947669991e-229,"6","RPL11"
"RPS152",1.53093971201764e-231,0.675592637575129,0.982,0.903,3.10872617922301e-227,"6","RPS15"
"RPS210",6.55411797328861e-221,0.682773875571408,0.989,0.909,1.33087919565599e-216,"6","RPS2"
"RPL312",9.35041504938138e-220,0.751326426983655,0.984,0.892,1.89869527992738e-215,"6","RPL3"
"ACTN12",3.13839552464431e-217,1.22560777186219,0.585,0.201,6.37282595234273e-213,"6","ACTN1"
"RPSA2",7.50595280860687e-217,0.817028558089254,0.979,0.851,1.52415877731571e-212,"6","RPSA"
"OXNAD12",1.12868529700267e-216,1.34883957348799,0.719,0.297,2.29190836409362e-212,"6","OXNAD1"
"RPL392",4.70768346846502e-215,0.659500687861179,0.99,0.912,9.55942205106507e-211,"6","RPL39"
"GAS52",5.82023667323052e-215,1.14839785181417,0.902,0.599,1.18185725886619e-210,"6","GAS5"
"NPM12",6.69084115821983e-215,0.969318885099222,0.948,0.755,1.35864220558812e-210,"6","NPM1"
"RPL292",2.95505085820568e-212,0.678318999613603,0.984,0.887,6.00052627267245e-208,"6","RPL29"
"RPL43",2.07946875577609e-209,0.762389070769476,0.984,0.863,4.22256925547892e-205,"6","RPL4"
"EEF1G2",1.59959261146096e-206,0.829763448934811,0.971,0.82,3.24813275683263e-202,"6","EEF1G"
"RPL362",9.65498551930475e-203,0.699867805986304,0.985,0.883,1.96054135955002e-198,"6","RPL36"
"RPL382",1.15916542023294e-198,0.714260025892979,0.978,0.864,2.353801302325e-194,"6","RPL38"
"CD3E3",1.55921156320245e-198,0.981747655485529,0.962,0.55,3.1661350002389e-194,"6","CD3E"
"NUCB22",2.61818589687855e-197,1.5037907375007,0.604,0.227,5.31648828220158e-193,"6","NUCB2"
"RPS193",6.91125034973895e-190,0.617694618774523,0.986,0.913,1.40339849601799e-185,"6","RPS19"
"PIK3IP13",2.01049643058833e-189,1.19768622035503,0.788,0.382,4.08251405195266e-185,"6","PIK3IP1"
"CD3D3",6.99463248613534e-189,1.06916642190773,0.862,0.417,1.42033007263464e-184,"6","CD3D"
"RPL18A2",8.17453569065019e-189,0.646089605976138,0.989,0.904,1.65992121734343e-184,"6","RPL18A"
"NOSIP3",2.40344930765588e-188,1.25168226362863,0.797,0.42,4.88044416412604e-184,"6","NOSIP"
"PDE3B2",9.20734854982625e-188,0.814462948001426,0.889,0.507,1.86964419652772e-183,"6","PDE3B"
"RPLP12",9.29336661722567e-188,0.625436055434384,0.993,0.951,1.88711102529385e-183,"6","RPLP1"
"RPL36A2",2.9091199987112e-182,0.70750800902583,0.973,0.864,5.90725906938296e-178,"6","RPL36A"
"RPS92",1.54454061710187e-181,0.62712309456352,0.979,0.882,3.13634417708705e-177,"6","RPS9"
"SNHG292",6.55175359910256e-181,0.995722454210369,0.913,0.657,1.33039908583377e-176,"6","SNHG29"
"LEF1-AS1",6.87899359685816e-181,1.64026234979058,0.329,0.076,1.39684843977802e-176,"6","LEF1-AS1"
"RPS162",1.36875581283233e-177,0.658609890624522,0.978,0.873,2.77939555353734e-173,"6","RPS16"
"PRKCQ-AS13",1.50678589890272e-177,1.34333166648212,0.615,0.242,3.05967944631187e-173,"6","PRKCQ-AS1"
"RACK12",7.5993449750697e-176,0.650842814437,0.976,0.864,1.54312299063765e-171,"6","RACK1"
"RPLP02",1.99620199252353e-173,0.68160591489749,0.981,0.877,4.05348776601828e-169,"6","RPLP0"
"SARAF3",3.06436788016753e-172,0.731271084590897,0.979,0.861,6.22250541746819e-168,"6","SARAF"
"RPS273",1.25163895957502e-168,0.629427109934462,0.992,0.944,2.54157807131303e-164,"6","RPS27"
"BACH22",1.28022699307457e-168,0.601730683954185,0.807,0.384,2.59962893213723e-164,"6","BACH2"
"RPS293",2.42393329856472e-167,0.659567308151688,0.98,0.882,4.92203895606552e-163,"6","RPS29"
"RPL412",2.45046635725309e-167,0.532214858010507,0.995,0.955,4.97591698503811e-163,"6","RPL41"
"LEPROTL13",1.25281365958251e-166,0.976974562717753,0.892,0.556,2.54396341714824e-162,"6","LEPROTL1"
"ABLIM12",3.41500722359834e-166,1.1270309332248,0.773,0.394,6.93451366823878e-162,"6","ABLIM1"
"RPL7A3",8.81375509114105e-166,0.584632849856885,0.983,0.894,1.7897211088071e-161,"6","RPL7A"
"RCAN33",3.61211032207982e-164,1.14610336698772,0.692,0.304,7.33475122001529e-160,"6","RCAN3"
"RPL313",4.21369556230439e-162,0.688298347160423,0.967,0.84,8.5563302088153e-158,"6","RPL31"
"NACA2",4.56545430875702e-159,0.613089873107732,0.97,0.872,9.270611519362e-155,"6","NACA"
"RGS101",8.55993596364278e-159,0.829800936277642,0.74,0.397,1.7381805967773e-154,"6","RGS10"
"CAMK42",1.12462329147033e-155,0.713848094725902,0.821,0.39,2.28366005565964e-151,"6","CAMK4"
"RPL242",3.17442669386189e-151,0.613318425840278,0.98,0.865,6.44599084455596e-147,"6","RPL24"
"KLRC41",3.15381549738202e-148,1.73432212796994,0.318,0.084,6.40413774898392e-144,"6","KLRC4"
"RPL72",1.13106776023258e-147,0.682472545100704,0.962,0.831,2.29674619392828e-143,"6","RPL7"
"PASK",3.20629247484725e-147,1.68231449553761,0.343,0.098,6.51069749942484e-143,"6","PASK"
"TPT12",7.20103179120838e-144,0.524521966883231,0.993,0.958,1.46224151552277e-139,"6","TPT1"
"LDLRAP11",1.49103216069311e-143,1.23442561606955,0.498,0.19,3.02768990550343e-139,"6","LDLRAP1"
"SELL2",8.89378980423798e-142,0.899618897089833,0.876,0.534,1.80597295764856e-137,"6","SELL"
"IL7R3",1.37163967479616e-140,0.714241445144067,0.907,0.468,2.78525152364108e-136,"6","IL7R"
"APBA23",4.68714059158081e-140,1.19653448193886,0.433,0.145,9.51770768526400e-136,"6","APBA2"
"RPL172",7.64361098368003e-136,0.54465753764088,0.979,0.888,1.55211164634607e-131,"6","RPL17"
"RPL262",1.90400236301458e-133,0.491453793541921,0.987,0.905,3.86626719833741e-129,"6","RPL26"
"RPS242",5.38990870185438e-133,0.494815957003474,0.987,0.91,1.09447486099855e-128,"6","RPS24"
"RPL23A3",5.46266010154502e-133,0.564616427343367,0.98,0.876,1.10924776021973e-128,"6","RPL23A"
"C12orf573",2.50911266635747e-132,0.903940076092907,0.86,0.554,5.09500418030548e-128,"6","C12orf57"
"RPS72",4.41718445428354e-131,0.51122440234504,0.989,0.899,8.96953475286817e-127,"6","RPS7"
"SNHG82",1.51069725759309e-130,1.05356726408322,0.772,0.479,3.06762185126853e-126,"6","SNHG8"
"PCED1B-AS13",1.1792139310719e-129,0.918099573482731,0.845,0.517,2.39451180843459e-125,"6","PCED1B-AS1"
"MAL3",5.26015260433868e-129,1.02453953020606,0.552,0.223,1.06812658783701e-124,"6","MAL"
"RPL82",1.27760375849401e-128,0.547254000783902,0.985,0.887,2.59430219199794e-124,"6","RPL8"
"RPL62",3.24901075007345e-128,0.504045925009915,0.988,0.902,6.59744122909915e-124,"6","RPL6"
"EEF1D3",2.02373399801327e-126,0.603292661061912,0.97,0.846,4.10939425636575e-122,"6","EEF1D"
"NDFIP12",1.06289352795201e-125,0.898688001297715,0.811,0.526,2.15831159785935e-121,"6","NDFIP1"
"LBH2",3.68816272807036e-125,1.08823907527233,0.675,0.339,7.48918323561967e-121,"6","LBH"
"RPL152",1.16016154200646e-124,0.525420376548085,0.971,0.875,2.35582402719832e-120,"6","RPL15"
"RPL37A2",1.24415489935471e-122,0.529553076209131,0.979,0.875,2.52638093862968e-118,"6","RPL37A"
"CD71",2.60865449493328e-122,0.661602132531311,0.843,0.46,5.29713381741151e-118,"6","CD7"
"SIRPG2",8.55886566450027e-116,1.39845887304842,0.356,0.12,1.73796326183343e-111,"6","SIRPG"
"CD3G3",3.49951345281479e-108,0.786721925503244,0.726,0.363,7.10611201728571e-104,"6","CD3G"
"FAU2",3.78652166594683e-108,0.442541887479805,0.98,0.891,7.68891089487164e-104,"6","FAU"
"RPL272",2.44924229165867e-107,0.562892689026592,0.963,0.843,4.9734313974421e-103,"6","RPL27"
"RPL13A2",6.80460725256154e-107,0.499000799841564,0.981,0.89,1.38174354870515e-102,"6","RPL13A"
"LTB2",1.76278109574932e-106,0.533369846682114,0.931,0.55,3.57950329302858e-102,"6","LTB"
"FLT3LG3",5.38846338292875e-103,0.956410065307715,0.64,0.332,1.09418137453751e-98,"6","FLT3LG"
"LINC015501",3.12594714959254e-102,1.27397184040493,0.307,0.1,6.34754828196262e-98,"6","LINC01550"
"GYPC3",9.50282454194357e-102,0.927183196828569,0.708,0.426,1.92964355148706e-97,"6","GYPC"
"RPS202",2.76677194723323e-100,0.610572458557053,0.952,0.795,5.61820711605181e-96,"6","RPS20"
"EIF3E2",6.43891645994361e-100,0.776374896471695,0.843,0.608,1.30748637635615e-95,"6","EIF3E"
"SERINC52",9.56870071829725e-100,0.636313976076766,0.618,0.31,1.94302036785744e-95,"6","SERINC5"
"HNRNPA12",1.97790494731138e-96,0.563272139515352,0.962,0.829,4.01633378601048e-92,"6","HNRNPA1"
"TESPA13",1.28445524168357e-95,0.911024960890966,0.526,0.242,2.60821481376267e-91,"6","TESPA1"
"ARMH12",1.73473751891969e-95,1.39896668272936,0.398,0.167,3.52255800591832e-91,"6","ARMH1"
"SATB12",1.46104182819812e-94,0.977125668842077,0.567,0.278,2.9667915363391e-90,"6","SATB1"
"TXK3",1.81111720373862e-94,0.714890115029275,0.549,0.25,3.67765459391165e-90,"6","TXK"
"MGAT4A2",2.30718795492688e-94,0.819857003525328,0.684,0.387,4.68497586127452e-90,"6","MGAT4A"
"NOP532",7.90299998583593e-94,0.628914918031369,0.914,0.706,1.60478317712384e-89,"6","NOP53"
"HSPB12",4.63899795347035e-92,1.13892870043451,0.524,0.267,9.4199492443169e-88,"6","HSPB1"
"LCK4",3.26550456053549e-91,0.726161376325566,0.778,0.446,6.63093356062336e-87,"6","LCK"
"BCL11B3",5.02516485614394e-91,0.585123175027772,0.759,0.425,1.02040997568859e-86,"6","BCL11B"
"RPL353",1.75646406611798e-89,0.466895975614265,0.976,0.863,3.56667593265917e-85,"6","RPL35"
"BTF32",2.35663425662816e-89,0.559055613485721,0.942,0.798,4.78538152150914e-85,"6","BTF3"
"EEF22",9.04663444632206e-89,0.461366399117247,0.975,0.871,1.83700959067016e-84,"6","EEF2"
"RHOH3",4.62861640404751e-87,0.680514920934647,0.73,0.418,9.39886847005888e-83,"6","RHOH"
"TXNIP2",9.50172082230916e-85,0.482293551297529,0.984,0.892,1.9294194301781e-80,"6","TXNIP"
"ATP6V0E2",8.65688803047531e-83,1.36430606881052,0.333,0.131,1.75786768346832e-78,"6","ATP6V0E2"
"TGFBR22",1.11920891931018e-82,0.681831935343522,0.754,0.497,2.27266563155126e-78,"6","TGFBR2"
"COX7C2",7.2425884812904e-82,0.563972522772906,0.927,0.765,1.47068001701083e-77,"6","COX7C"
"COX4I12",1.44405880318961e-81,0.500938093173428,0.949,0.826,2.93230580575683e-77,"6","COX4I1"
"UXT2",3.36316239121068e-80,0.767834992139841,0.756,0.533,6.8292375515924e-76,"6","UXT"
"HSP90AB12",5.18813245208351e-80,0.574628013742843,0.908,0.745,1.05350217572008e-75,"6","HSP90AB1"
"CD963",6.65603717750426e-79,0.620876780410062,0.728,0.429,1.35157490926402e-74,"6","CD96"
"TMIGD21",3.69193763926214e-78,1.3192794452397,0.263,0.091,7.49684857028571e-74,"6","TMIGD2"
"STMN33",5.62910794704404e-78,0.96280850619536,0.438,0.201,1.14304665972676e-73,"6","STMN3"
"PABPC11",1.77458401784656e-75,0.38811551786888,0.98,0.936,3.60347030663923e-71,"6","PABPC1"
"RETREG12",2.64692254463871e-75,0.944921900284084,0.303,0.116,5.37484091914337e-71,"6","RETREG1"
"LINC008612",7.15584357932404e-75,0.671849794726642,0.657,0.363,1.45306559721754e-70,"6","LINC00861"
"FCMR2",1.56104808579721e-73,0.653830052021993,0.719,0.427,3.16986424301982e-69,"6","FCMR"
"ITK2",1.71243602224251e-73,0.629863337128996,0.646,0.358,3.47727258676565e-69,"6","ITK"
"UQCRB1",1.75885694727349e-73,0.591474641669165,0.883,0.714,3.57153491713355e-69,"6","UQCRB"
"SNHG322",2.8217717703198e-72,1.01156163552479,0.498,0.27,5.72988975681139e-68,"6","SNHG32"
"PRMT23",5.95653721490268e-72,0.753391399712672,0.71,0.474,1.20953444685814e-67,"6","PRMT2"
"RPL27A3",2.12248463636746e-71,0.461060575034013,0.949,0.821,4.30991730260776e-67,"6","RPL27A"
"RPS262",5.23081593598821e-70,0.636708124828101,0.963,0.891,1.06216948396177e-65,"6","RPS26"
"MYC1",1.06679912637174e-68,1.26958742501445,0.321,0.137,2.16624230601045e-64,"6","MYC"
"ORMDL3",1.14357497218642e-68,1.14231038029801,0.33,0.141,2.32214333852175e-64,"6","ORMDL3"
"PLCG13",1.38654757094006e-68,0.920978569567133,0.387,0.176,2.81552349755088e-64,"6","PLCG1"
"LSR",2.423217420337e-67,1.3541895808061,0.254,0.095,4.92058529373632e-63,"6","LSR"
"TTN",4.32785629622392e-67,0.75435995054403,0.295,0.115,8.7881449951123e-63,"6","TTN"
"ST131",1.73441223842563e-66,0.745977798010416,0.7,0.472,3.52189749134708e-62,"6","ST13"
"COMMD62",6.73094045838998e-66,0.567096335657332,0.873,0.704,1.36678476948067e-61,"6","COMMD6"
"LAT4",8.03364724576647e-66,0.627068866454488,0.639,0.363,1.63131240972534e-61,"6","LAT"
"MAML22",1.2675724891706e-65,0.302200176578671,0.748,0.482,2.57393269650982e-61,"6","MAML2"
"SUPT3H2",1.3148638356897e-64,0.754002934311821,0.419,0.205,2.6699625047515e-60,"6","SUPT3H"
"PCED1B2",3.05403809955109e-64,0.689615838200988,0.511,0.271,6.20152976494843e-60,"6","PCED1B"
"DNAJB15",5.1768079684075e-64,0.603129318794481,0.776,0.529,1.05120262606483e-59,"6","DNAJB1"
"RPS102",4.36429337837613e-63,0.742646583927235,0.688,0.468,8.86213413413057e-59,"6","RPS10"
"HSPA84",7.79882257230041e-63,0.511411033607419,0.903,0.731,1.58362891153132e-58,"6","HSPA8"
"FBL1",2.01563446488219e-62,0.849679343310953,0.623,0.4,4.09294734438978e-58,"6","FBL"
"UBA522",8.30485959156896e-61,0.368360062094174,0.973,0.864,1.68638478866399e-56,"6","UBA52"
"EIF4B1",6.27363597167113e-60,0.585566756334884,0.839,0.67,1.27392452040754e-55,"6","EIF4B"
"RSL1D11",7.13137901979315e-60,0.720832605636074,0.699,0.482,1.4480978237592e-55,"6","RSL1D1"
"SNHG52",1.42099456491128e-59,0.744149506790664,0.685,0.464,2.88547156350884e-55,"6","SNHG5"
"APBB11",1.59901828383214e-58,1.03684942365813,0.321,0.142,3.24696652714953e-54,"6","APBB1"
"EIF3H1",6.62336123927152e-58,0.559571661713977,0.838,0.673,1.34493973324648e-53,"6","EIF3H"
"FAM102A3",8.84263167179933e-58,0.814485848100867,0.361,0.17,1.79558478727557e-53,"6","FAM102A"
"CHRM3-AS21",1.62611272043764e-57,0.947104548902645,0.254,0.1,3.30198449012067e-53,"6","CHRM3-AS2"
"SPOCK24",3.3223807876449e-57,0.479046071483908,0.763,0.472,6.74642642739172e-53,"6","SPOCK2"
"TOMM72",4.20095033331674e-56,0.444913606074024,0.929,0.777,8.53044974683297e-52,"6","TOMM7"
"AC243960.11",6.38972058781354e-55,0.862497569574863,0.413,0.214,1.29749666256142e-50,"6","AC243960.1"
"EVL4",7.11417757544249e-55,0.479414857952282,0.866,0.65,1.44460489846935e-50,"6","EVL"
"SNRPD23",1.21167549071024e-54,0.548180535194749,0.843,0.653,2.46042825143622e-50,"6","SNRPD2"
"AC008105.31",1.47915385880103e-54,0.932867368879819,0.415,0.225,3.00356982568138e-50,"6","AC008105.3"
"NAA161",7.92435108332048e-54,0.856201103663831,0.363,0.18,1.60911873097906e-49,"6","NAA16"
"KCNQ5",9.79170089611093e-54,0.540582467070782,0.25,0.1,1.98830278396428e-49,"6","KCNQ5"
"SFXN13",2.00816784165982e-53,0.688542023053377,0.416,0.216,4.07778561927442e-49,"6","SFXN1"
"SNRPN3",4.21420423270909e-53,0.805060160403788,0.452,0.246,8.55736311493908e-49,"6","SNRPN"
"RPL231",8.6574830621846e-53,0.46506429578283,0.903,0.761,1.7579885106072e-48,"6","RPL23"
"RUNX2",2.74321570807032e-52,0.788318059246293,0.3,0.138,5.5703738168076e-48,"6","RUNX2"
"ETS14",3.40928673752415e-52,0.43072679992946,0.903,0.651,6.92289764921654e-48,"6","ETS1"
"ATM2",4.20395049819813e-52,0.450333474570593,0.77,0.552,8.53654188164112e-48,"6","ATM"
"SH3YL12",5.8672964625516e-52,1.05900910632679,0.295,0.135,1.19141321968573e-47,"6","SH3YL1"
"TMEM1233",1.68639571330115e-51,0.519497449187447,0.76,0.548,3.42439513542932e-47,"6","TMEM123"
"CHMP72",2.27694033059284e-51,0.834377178227649,0.368,0.185,4.62355503530183e-47,"6","CHMP7"
"A1BG1",6.04478337596852e-51,1.18248020283246,0.281,0.13,1.22745371232417e-46,"6","A1BG"
"PGGHG1",2.78579718220791e-50,0.895170546824219,0.32,0.152,5.65683975819139e-46,"6","PGGHG"
"ITGA62",6.70878188557758e-50,0.712042500974948,0.352,0.173,1.36228524968538e-45,"6","ITGA6"
"HINT12",7.0127682600619e-50,0.437719414699358,0.89,0.723,1.42401272288817e-45,"6","HINT1"
"THEM42",1.2590941982245e-49,0.846002330066455,0.353,0.175,2.55671667891467e-45,"6","THEM4"
"EIF3L2",1.45078760789098e-49,0.551026969904691,0.79,0.602,2.94596931658342e-45,"6","EIF3L"
"SMDT12",2.64982069771147e-49,0.644757675435011,0.713,0.522,5.38072590877291e-45,"6","SMDT1"
"PSMA12",2.75807692360467e-49,0.689883015647227,0.615,0.42,5.60055100107164e-45,"6","PSMA1"
"ALKBH72",3.48378701210258e-48,0.856184985885199,0.504,0.316,7.0741779067755e-44,"6","ALKBH7"
"GIMAP73",9.10160608704524e-48,0.690486723250202,0.58,0.364,1.84817213203541e-43,"6","GIMAP7"
"EIF2S31",1.97981906027982e-47,0.583183723868213,0.715,0.526,4.02022058380421e-43,"6","EIF2S3"
"ATF7IP22",4.51203702536217e-47,0.635401289279229,0.411,0.222,9.16214238370042e-43,"6","ATF7IP2"
"RBL22",6.82181024092632e-47,0.56085076285307,0.681,0.483,1.3852367875225e-42,"6","RBL2"
"ZFAS11",4.86959082746692e-46,0.537896682715971,0.785,0.597,9.88819113425433e-42,"6","ZFAS1"
"LIME13",1.585820401858e-45,0.486532156362253,0.631,0.387,3.22016690801286e-41,"6","LIME1"
"LY93",1.7120819656661e-45,0.752640349325662,0.402,0.216,3.47655363948159e-41,"6","LY9"
"SMPD1",5.84541844250816e-45,1.04376085586008,0.26,0.119,1.18697066893571e-40,"6","SMPD1"
"ITPKB2",8.08698355863246e-45,0.506807777635188,0.516,0.308,1.64214288141591e-40,"6","ITPKB"
"RPS11",3.03515828547832e-44,0.362035281633173,0.954,0.826,6.16319241449228e-40,"6","RPS11"
"IMPDH21",4.20379899295349e-44,0.91777792106276,0.367,0.202,8.53623423509136e-40,"6","IMPDH2"
"DENND2D3",5.32203150019925e-44,0.694282583785891,0.44,0.247,1.08069171643046e-39,"6","DENND2D"
"LTBP3",7.05083261816744e-44,0.837108087793428,0.286,0.137,1.43174207144508e-39,"6","LTBP3"
"TOB11",1.56331209813251e-43,0.781425015445476,0.464,0.285,3.17446154646788e-39,"6","TOB1"
"TRAF3IP32",2.31996580230906e-43,0.535586907613627,0.733,0.535,4.71092255816877e-39,"6","TRAF3IP3"
"PFDN52",2.56445635642377e-43,0.342370644609019,0.953,0.833,5.20738507735411e-39,"6","PFDN5"
"ANP32B2",2.64851645258415e-43,0.489545827674648,0.776,0.593,5.37807750861737e-39,"6","ANP32B"
"ACAP14",9.34068156474353e-43,0.547772265123091,0.625,0.411,1.89671879853682e-38,"6","ACAP1"
"NSA21",2.23277121477456e-42,0.56877285512328,0.685,0.495,4.53386522872122e-38,"6","NSA2"
"SNHG63",2.26016435064274e-42,0.4885605081738,0.782,0.608,4.58948973041516e-38,"6","SNHG6"
"DGKA3",3.22313997120942e-42,0.555846926153686,0.498,0.298,6.54490802553786e-38,"6","DGKA"
"TSPAN321",9.88383505296508e-42,0.78377003118386,0.337,0.177,2.00701154585509e-37,"6","TSPAN32"
"NR3C22",2.74571993007333e-41,0.299099528795483,0.326,0.162,5.57545889000691e-37,"6","NR3C2"
"KLF22",2.80275689081988e-41,0.341777549119533,0.967,0.878,5.69127814249885e-37,"6","KLF2"
"SCML42",4.17325123280898e-41,0.463102842738082,0.483,0.279,8.47420395334192e-37,"6","SCML4"
"CD64",6.26628234783582e-41,0.39938789423335,0.565,0.336,1.27243129355154e-36,"6","CD6"
"SNHG251",8.61159918974312e-41,0.800801836136728,0.32,0.164,1.74867133146924e-36,"6","SNHG25"
"SEPTIN14",3.49870638765597e-40,0.558483602483558,0.647,0.43,7.10447319077422e-36,"6","SEPTIN1"
"CD552",5.2436477708769e-40,0.390670693540691,0.769,0.579,1.06477511635426e-35,"6","CD55"
"SEPTIN62",1.96341480320706e-39,0.454861737533278,0.746,0.561,3.98691009939225e-35,"6","SEPTIN6"
"ZNF10",2.8276950164452e-39,0.747351296836758,0.283,0.14,5.74191750039363e-35,"6","ZNF10"
"CLEC2D3",3.77803836392426e-39,0.390040809483005,0.612,0.396,7.6716847017846e-35,"6","CLEC2D"
"TSTD13",5.92252852253314e-38,0.610832935933679,0.508,0.321,1.20262864178558e-33,"6","TSTD1"
"BTG12",6.42746064867006e-38,0.262342500496674,0.978,0.9,1.30516015931894e-33,"6","BTG1"
"NAP1L42",2.04240475839811e-37,0.51817482452066,0.613,0.416,4.1473071024032e-33,"6","NAP1L4"
"SNHG163",2.39937595772195e-37,0.833581958054679,0.384,0.228,4.8721728197502e-33,"6","SNHG16"
"CD483",3.43675669687639e-37,0.430129407545138,0.821,0.657,6.9786781486772e-33,"6","CD48"
"CD56",4.30662908375989e-37,0.387970432351958,0.49,0.28,8.74504101748283e-33,"6","CD5"
"STK17A3",9.36262051625665e-37,0.407089905648459,0.672,0.464,1.90117372203108e-32,"6","STK17A"
"TLE54",1.54117876200007e-36,0.326352054770304,0.917,0.731,3.12951759411734e-32,"6","TLE5"
"CITED41",1.70748048450213e-36,0.99237783902856,0.276,0.144,3.46720987183002e-32,"6","CITED4"
"SNHG11",2.80736989719392e-36,0.765933027713765,0.356,0.201,5.70064531324198e-32,"6","SNHG1"
"USP111",3.15108597395e-36,0.672262149499608,0.322,0.173,6.39859517870287e-32,"6","USP11"
"SNHG71",5.28613553828779e-36,0.63145463661222,0.436,0.267,1.07340268240472e-31,"6","SNHG7"
"SPINT2",9.13452843755941e-36,0.677864046681003,0.322,0.181,1.85485734453081e-31,"6","SPINT2"
"GIMAP53",1.28724206334246e-35,0.651951419311969,0.392,0.227,2.61387373382321e-31,"6","GIMAP5"
"MZT2B3",2.25125880765511e-35,0.45922099521817,0.757,0.58,4.57140613482446e-31,"6","MZT2B"
"OCIAD23",3.33003121808965e-35,0.671668547868487,0.398,0.229,6.76196139145285e-31,"6","OCIAD2"
"ISG202",7.9072386259011e-35,0.539255889679602,0.556,0.367,1.60564387537548e-30,"6","ISG20"
"LIMD21",3.20324988160681e-34,0.38369429388452,0.891,0.757,6.50451920959079e-30,"6","LIMD2"
"CNN23",3.33911940064092e-34,0.479604962252093,0.692,0.516,6.78041585494145e-30,"6","CNN2"
"PEBP13",5.50488613407098e-34,0.589558413462458,0.54,0.36,1.11782217838445e-29,"6","PEBP1"
"ATP8A13",8.76355348162044e-34,0.284101130527494,0.462,0.279,1.77952716997785e-29,"6","ATP8A1"
"NCK22",1.39886695928691e-33,0.304965099882187,0.533,0.345,2.84053924752799e-29,"6","NCK2"
"LINC011382",1.44254238498654e-33,0.497775129630218,0.51,0.324,2.92922656695367e-29,"6","LINC01138"
"SVIP2",9.42339440774768e-33,0.586665670843433,0.349,0.199,1.91351446843724e-28,"6","SVIP"
"RPS172",1.03259463128666e-32,0.380397397746711,0.852,0.705,2.09678665829069e-28,"6","RPS17"
"FKBP52",1.28474208758713e-32,0.351336319703524,0.504,0.331,2.60879728305443e-28,"6","FKBP5"
"TECR3",2.67780197899523e-32,0.539721397026448,0.515,0.343,5.4375446985477e-28,"6","TECR"
"ANAPC161",3.51267243125847e-32,0.507543635258355,0.655,0.484,7.13283263891345e-28,"6","ANAPC16"
"ATP5MG1",1.40454893202222e-31,0.348825367320388,0.898,0.746,2.85207706136433e-27,"6","ATP5MG"
"GCC22",1.43589472528848e-31,0.445519235586483,0.605,0.425,2.91572782917079e-27,"6","GCC2"
"SLFN53",2.01832925813677e-31,0.478390064742863,0.502,0.32,4.09841939157252e-27,"6","SLFN5"
"RESF13",3.77065302747549e-31,0.397348967042706,0.709,0.524,7.65668803759173e-27,"6","RESF1"
"CCNG11",4.57335230324836e-31,0.661026454141404,0.361,0.216,9.28664918697612e-27,"6","CCNG1"
"TRAC3",4.80377014185026e-31,0.656940328788554,0.32,0.177,9.75453565004114e-27,"6","TRAC"
"TMEM2432",8.47368279668771e-31,0.583587999261463,0.419,0.263,1.72066602869541e-26,"6","TMEM243"
"ATP5PO1",2.94563134642904e-30,0.532256876907705,0.646,0.502,5.98139901205881e-26,"6","ATP5PO"
"SELENOH1",4.58049253955718e-30,0.530237637680251,0.591,0.435,9.30114815082482e-26,"6","SELENOH"
"EPB41L4A-AS11",1.84827950292565e-29,0.720863224120789,0.334,0.197,3.75311635864083e-25,"6","EPB41L4A-AS1"
"HIST1H4C4",2.13736122909903e-29,0.412750918252205,0.692,0.525,4.3401257118085e-25,"6","HIST1H4C"
"CCT32",2.72378815946744e-29,0.671387369772925,0.418,0.274,5.53092423661459e-25,"6","CCT3"
"GIMAP11",3.51845519398656e-29,0.751908274766696,0.355,0.219,7.14457511690911e-25,"6","GIMAP1"
"PNISR2",7.01177605159404e-29,0.401073923659092,0.759,0.613,1.42381124503669e-24,"6","PNISR"
"TRBC24",1.12927237733707e-28,0.43840593379905,0.632,0.435,2.29310048942066e-24,"6","TRBC2"
"FYB12",1.59194088986475e-28,0.260306377643874,0.9,0.745,3.23259517095935e-24,"6","FYB1"
"C1QBP2",2.19563834118503e-28,0.649869651875635,0.454,0.311,4.45846321561033e-24,"6","C1QBP"
"PSIP13",2.45137115573439e-28,0.422694524964408,0.591,0.412,4.97775426883425e-24,"6","PSIP1"
"ZNF221",3.03049862897774e-28,0.748057444474533,0.263,0.143,6.15373051600219e-24,"6","ZNF22"
"MCUB2",6.48326599393397e-28,0.337790608455097,0.661,0.492,1.31649199272823e-23,"6","MCUB"
"NSMCE33",1.61866040930341e-27,0.588102232307035,0.461,0.311,3.28685182713151e-23,"6","NSMCE3"
"C19orf532",2.38556826483967e-27,0.521066864555686,0.586,0.441,4.84413491858343e-23,"6","C19orf53"
"TOMM202",3.01890139990718e-27,0.479194172107443,0.644,0.489,6.13018118265151e-23,"6","TOMM20"
"LSM51",7.85495731073677e-27,0.792201648917237,0.343,0.218,1.59502763151821e-22,"6","LSM5"
"BEX21",2.14570404858716e-26,0.70044013150777,0.262,0.143,4.35706664106109e-22,"6","BEX2"
"SSR24",2.95920840743975e-26,0.382318309698209,0.765,0.612,6.00896859214715e-22,"6","SSR2"
"IL6ST2",5.04931122585922e-26,0.295492724643163,0.458,0.294,1.02531313752297e-21,"6","IL6ST"
"PIM22",5.15232981861682e-26,0.670280452754412,0.365,0.231,1.04623209296833e-21,"6","PIM2"
