"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"OSBPL82",8.01718754673505e-68,0.740034199461902,0.586,0.435,2.11196771543642e-63,"7","OSBPL8"
"CCNG2",8.19936085365932e-68,0.774889213352877,0.297,0.15,2.15995762967947e-63,"7","CCNG2"
"CSRNP35",1.16010452105762e-67,0.569891856303563,0.674,0.476,3.05606333982208e-63,"7","CSRNP3"
"TMEM1084",2.13687837554393e-67,0.628121236895937,0.67,0.462,5.62917870469537e-63,"7","TMEM108"
"AC092422.11",1.21095969140719e-66,0.916041529398153,0.256,0.12,3.19003111507396e-62,"7","AC092422.1"
"CFAP1611",4.12014198517441e-66,0.69091957651361,0.325,0.171,1.0853690031545e-61,"7","CFAP161"
"TMEM2323",1.06449641258379e-65,0.754495946921402,0.591,0.413,2.80420289966948e-61,"7","TMEM232"
"CACNG23",1.37187561967987e-65,0.797565365298091,0.432,0.274,3.61393194492269e-61,"7","CACNG2"
"RIMS13",1.97230594669786e-65,0.510162362840837,0.722,0.498,5.19564555538618e-61,"7","RIMS1"
"FRRS1L3",5.07117800455965e-65,0.737621525398966,0.526,0.356,1.33590042174115e-60,"7","FRRS1L"
"GNG21",1.6674111067812e-64,0.704487930274069,0.365,0.207,4.39246107859373e-60,"7","GNG2"
"LINC004611",1.87912211105612e-64,0.637660190069218,0.594,0.44,4.95017137715514e-60,"7","LINC00461"
"MAF1",2.45535046320454e-64,0.411510207117814,0.274,0.121,6.46812972521972e-60,"7","MAF"
"ADCYAP1R11",2.49690423558216e-64,0.507932594878056,0.267,0.123,6.57759482779409e-60,"7","ADCYAP1R1"
"SLC25A124",5.24290054018097e-64,0.63549318384334,0.595,0.436,1.38113728929987e-59,"7","SLC25A12"
"AL445250.11",8.16550628044883e-64,0.754942130086612,0.382,0.218,2.15103931945863e-59,"7","AL445250.1"
"DGKB3",8.20394981725445e-64,0.348579343258406,0.728,0.439,2.16116650035934e-59,"7","DGKB"
"SHISA95",1.25199152227773e-62,0.836618262126206,0.585,0.423,3.29812126713622e-58,"7","SHISA9"
"RUNX1T13",2.59513151141325e-62,0.755471504780553,0.568,0.425,6.83635494051591e-58,"7","RUNX1T1"
"ANKH",4.34759782217953e-62,0.59423561040944,0.634,0.489,1.14528769429675e-57,"7","ANKH"
"CACNB23",6.10259485466566e-62,0.301869508814471,0.774,0.53,1.60760656256457e-57,"7","CACNB2"
"RIMBP24",8.34074475816508e-62,0.728039149579602,0.479,0.319,2.19720239164343e-57,"7","RIMBP2"
"IRS1",1.40857827678708e-61,0.612217971249215,0.254,0.122,3.7106177545402e-57,"7","IRS1"
"RUNDC3B4",8.9695598824173e-61,0.733536134665521,0.469,0.314,2.36285115982519e-56,"7","RUNDC3B"
"SHANK24",1.77693010687793e-60,0.708365107732317,0.521,0.361,4.68096698054853e-56,"7","SHANK2"
"SCN2A4",1.85957362534486e-60,0.525765790607337,0.661,0.442,4.89867480124597e-56,"7","SCN2A"
"KCNQ33",2.88041317067494e-60,0.422622020102146,0.738,0.51,7.587872415509e-56,"7","KCNQ3"
"ZNF4831",4.29732395896866e-60,0.567804659792254,0.578,0.422,1.13204405051111e-55,"7","ZNF483"
"SYN24",4.79032664313649e-60,0.469702175561381,0.687,0.45,1.26191574760145e-55,"7","SYN2"
"TMEM178B3",6.14605298271111e-59,0.51183828616149,0.741,0.522,1.61905473723559e-54,"7","TMEM178B"
"TXNDC16",7.34315103388256e-59,0.682191349848841,0.41,0.261,1.93440627685568e-54,"7","TXNDC16"
"PKD1L1",1.36175549945652e-58,0.622655958818271,0.25,0.12,3.58727251221832e-54,"7","PKD1L1"
"OPCML5",3.18315836153853e-58,0.330472449077433,0.943,0.567,8.38539407180096e-54,"7","OPCML"
"NEBL1",3.25456292463346e-58,0.250900337137514,0.759,0.563,8.57349511236192e-54,"7","NEBL"
"DLGAP43",5.63510515686717e-58,0.657427045842132,0.49,0.343,1.48445575147352e-53,"7","DLGAP4"
"PLPPR53",7.38132264146321e-58,0.694309668266614,0.364,0.219,1.94446182344065e-53,"7","PLPPR5"
"MAPK41",8.88760383496494e-57,0.399372025281192,0.449,0.277,2.34126147824482e-52,"7","MAPK4"
"AC004083.1",2.28659053991461e-56,0.617899758092785,0.339,0.192,6.02356545929705e-52,"7","AC004083.1"
"SLC8A32",6.32724681462141e-56,0.694032512526159,0.321,0.182,1.66678662837572e-51,"7","SLC8A3"
"MIR99AHG3",3.92212197751763e-55,0.355316213477661,0.867,0.731,1.03320459253747e-50,"7","MIR99AHG"
"LRRC74",1.12378840560187e-54,0.425015733192054,0.879,0.642,2.96039579687701e-50,"7","LRRC7"
"ELAVL23",2.80726096251953e-54,0.692729948030635,0.423,0.273,7.39516755356519e-50,"7","ELAVL2"
"FAM189A13",3.34271422841708e-54,0.680727719247841,0.431,0.282,8.80571209191911e-50,"7","FAM189A1"
"NCALD3",3.70082158617544e-54,0.585422868827724,0.545,0.377,9.74907430446195e-50,"7","NCALD"
"NRXN23",4.69685097776854e-54,0.683552216313536,0.461,0.318,1.23729145307357e-49,"7","NRXN2"
"WSCD22",5.20502839164424e-54,0.676917001783211,0.284,0.155,1.37116062921084e-49,"7","WSCD2"
"PANTR12",1.99798922283808e-53,0.536406771154308,0.54,0.387,5.26330300972236e-49,"7","PANTR1"
"GRK32",4.84536419404538e-53,0.632906181443994,0.543,0.404,1.27641428963737e-48,"7","GRK3"
"TRAF3IP2-AS12",4.97783328474749e-53,0.542803501874067,0.603,0.468,1.31131062220103e-48,"7","TRAF3IP2-AS1"
"AFF22",5.78340816114028e-53,0.74394358369177,0.304,0.171,1.52352321188918e-48,"7","AFF2"
"HCN14",8.62200818036936e-53,0.539439693187095,0.616,0.409,2.2712956149547e-48,"7","HCN1"
"OLFM33",1.17385686807141e-52,0.746229030764421,0.536,0.364,3.09229114756051e-48,"7","OLFM3"
"PRELID2",1.20541560134414e-52,0.9743293402609,0.328,0.191,3.17542631862086e-48,"7","PRELID2"
"CALY3",1.96523348797274e-52,0.646229325627313,0.406,0.265,5.1770145773666e-48,"7","CALY"
"ATCAY5",2.30397880354653e-52,0.664199692255437,0.428,0.289,6.06937136218263e-48,"7","ATCAY"
"SLC4A71",3.07381291085167e-52,0.542536739148209,0.376,0.233,8.09734535105654e-48,"7","SLC4A7"
"AC007368.13",3.84316652388466e-52,0.788404695908993,0.356,0.209,1.01240535738694e-47,"7","AC007368.1"
"CADPS5",5.44133158595599e-52,0.321720386663694,0.756,0.502,1.43340997968839e-47,"7","CADPS"
"SPATA6L1",1.09000982515301e-51,0.632310888553393,0.308,0.176,2.87141288240058e-47,"7","SPATA6L"
"LINC006324",1.93342455511344e-51,0.463468674815803,0.757,0.553,5.09322030553534e-47,"7","LINC00632"
"KCNB13",7.34448090845886e-51,0.5639211851644,0.529,0.367,1.93475660571532e-46,"7","KCNB1"
"FOXN31",1.0945892838782e-50,0.286571790462893,0.618,0.473,2.88347655052034e-46,"7","FOXN3"
"IL1RAPL21",4.64726326108084e-50,0.937047651038382,0.29,0.153,1.22422856086652e-45,"7","IL1RAPL2"
"IQSEC34",4.73127536412964e-50,0.659928620769849,0.37,0.236,1.24635986917267e-45,"7","IQSEC3"
"AP001347.13",4.91073664443447e-50,0.782502824825858,0.416,0.284,1.29363535424337e-45,"7","AP001347.1"
"CACNA2D33",5.08717965014287e-50,0.411438725891119,0.736,0.481,1.34011573523714e-45,"7","CACNA2D3"
"GABRG23",7.23859653927429e-50,0.579068222851911,0.512,0.353,1.90686348634103e-45,"7","GABRG2"
"FIGN3",9.12212215189047e-50,0.459219842192051,0.497,0.323,2.40304063847251e-45,"7","FIGN"
"TRMT114",1.03281006701927e-49,0.517713106558543,0.621,0.474,2.72073155954886e-45,"7","TRMT11"
"SH3RF31",1.57334179707239e-49,0.391197669697627,0.481,0.334,4.1446542960278e-45,"7","SH3RF3"
"ROCK22",1.72477048457429e-49,0.547811438674558,0.596,0.446,4.54356288751405e-45,"7","ROCK2"
"OSBPL31",1.97524080216211e-49,0.698840688929478,0.389,0.253,5.20337684513564e-45,"7","OSBPL3"
"MAGI11",2.66140980049917e-49,0.493047293006899,0.765,0.625,7.01095183745495e-45,"7","MAGI1"
"KIAA1549L3",3.00804631013113e-49,0.521737601242529,0.585,0.4,7.92409639477844e-45,"7","KIAA1549L"
"NETO22",1.52528891255054e-48,0.811716477327524,0.342,0.216,4.01806858233188e-44,"7","NETO2"
"STOX22",1.97370421608019e-48,0.497561776282533,0.58,0.439,5.19932901642004e-44,"7","STOX2"
"MAGI32",1.06105275638885e-47,0.632665547574633,0.525,0.377,2.79513127615514e-43,"7","MAGI3"
"GPHN",1.81700166276203e-47,0.434115660655318,0.854,0.745,4.786527480214e-43,"7","GPHN"
"DYNC1I12",5.3427339484076e-47,0.49716167274805,0.656,0.481,1.40743640402901e-42,"7","DYNC1I1"
"CDH133",1.85918368642256e-46,0.784332609054698,0.477,0.329,4.89764758514294e-42,"7","CDH13"
"CDR21",2.39496923823612e-45,0.674521234016701,0.425,0.297,6.30906746428542e-41,"7","CDR2"
"PTPRM1",6.91967414343948e-45,0.591633665311669,0.497,0.338,1.82284975960626e-40,"7","PTPRM"
"CNTN34",1.47065406548494e-44,0.641105640772913,0.484,0.335,3.87414400470697e-40,"7","CNTN3"
"NBL1",3.08885050898338e-44,0.527215563062442,0.252,0.137,8.13695889581491e-40,"7","NBL1"
"ABCC1",1.03039422619597e-43,0.516283430830899,0.252,0.137,2.71436751006803e-39,"7","ABCC1"
"GTF2IRD11",2.79400135960306e-43,0.571202350354651,0.371,0.239,7.36023778160233e-39,"7","GTF2IRD1"
"SCMH11",3.79840969017641e-43,0.57766280612863,0.529,0.405,1.00061506468317e-38,"7","SCMH1"
"GSE12",7.1204679564778e-43,0.622288163728059,0.363,0.236,1.87574487377495e-38,"7","GSE1"
"PLCL23",1.97285302245915e-42,0.621654333217724,0.469,0.342,5.19708671706415e-38,"7","PLCL2"
"GRIN2A4",2.42713519594386e-42,0.547876431686678,0.677,0.478,6.3938022466749e-38,"7","GRIN2A"
"EPHA52",3.0892950800749e-42,0.69518274520736,0.412,0.279,8.1381300294413e-38,"7","EPHA5"
"CCK2",4.03351105671493e-42,0.826354596688755,0.378,0.257,1.06254781767041e-37,"7","CCK"
"MIPOL12",4.89637591945193e-42,0.602566301762999,0.46,0.337,1.28985230846122e-37,"7","MIPOL1"
"NOL45",5.43525582700928e-42,0.479282183195143,0.556,0.424,1.43180944250905e-37,"7","NOL4"
"KCNB23",6.63590547120995e-42,0.722215929329217,0.466,0.326,1.74809657828084e-37,"7","KCNB2"
"THRB4",1.0497323503273e-41,0.44648691027287,0.719,0.521,2.76530993046721e-37,"7","THRB"
"PCLO3",1.42975486044648e-41,0.458217874027106,0.681,0.474,3.76640322887415e-37,"7","PCLO"
"ERO1B1",1.8266771226472e-41,0.519169299673406,0.326,0.204,4.81201554418952e-37,"7","ERO1B"
"CPLX21",3.85410407487988e-41,0.594563371585762,0.366,0.242,1.01528663644561e-36,"7","CPLX2"
"DOCK34",4.7015897310887e-41,0.370987172645909,0.867,0.722,1.2385397828607e-36,"7","DOCK3"
"KIF5C3",4.72742046843467e-41,0.431268765231705,0.628,0.503,1.24534437399975e-36,"7","KIF5C"
"DLG23",6.12861116080652e-41,0.307300835612373,0.98,0.892,1.61446003809126e-36,"7","DLG2"
"MCF2L25",6.89891372431395e-41,0.517753299200531,0.551,0.414,1.81738084239602e-36,"7","MCF2L2"
"SV2A3",4.11089889633404e-40,0.551842383083687,0.427,0.305,1.08293409626128e-35,"7","SV2A"
"DNAH142",7.81315665497727e-40,0.626431229034842,0.267,0.155,2.05821985762066e-35,"7","DNAH14"
"SNRK",9.5339426416678e-40,0.484776266580959,0.292,0.176,2.51152651009455e-35,"7","SNRK"
"LCORL1",1.9226426249177e-39,0.41231413245714,0.468,0.332,5.06481746682071e-35,"7","LCORL"
"OIP5-AS11",2.4698747576247e-39,0.490549699313576,0.501,0.38,6.50639107401076e-35,"7","OIP5-AS1"
"ABCA54",6.39660214962947e-39,0.558267084880101,0.507,0.385,1.68505690427689e-34,"7","ABCA5"
"MAN1A22",6.67854669010377e-39,0.503088428917438,0.556,0.44,1.75932955457404e-34,"7","MAN1A2"
"ZBTB161",1.05718864183757e-38,0.304192339359748,0.743,0.635,2.78495203919272e-34,"7","ZBTB16"
"RNF1802",5.62242530467948e-38,0.572769583885206,0.399,0.285,1.48111549801171e-33,"7","RNF180"
"PCSK1N2",7.32962435780547e-38,0.57203100440964,0.374,0.259,1.93084294457669e-33,"7","PCSK1N"
"KLHL294",1.68977865318189e-37,0.656721799727761,0.412,0.297,4.45138390607704e-33,"7","KLHL29"
"MAST2",2.22178331723091e-37,0.494009716186114,0.334,0.215,5.85284379258139e-33,"7","MAST2"
"AFF34",6.63207647147353e-37,0.342811612063032,0.67,0.46,1.74708790488027e-32,"7","AFF3"
"KCND32",7.72344418338208e-37,0.588335995776608,0.53,0.412,2.03458690122834e-32,"7","KCND3"
"CELF54",7.90934850500071e-37,0.590440051283861,0.453,0.332,2.08355967667234e-32,"7","CELF5"
"ZNF292",1.07699587913796e-36,0.472211094522316,0.644,0.549,2.83713024441313e-32,"7","ZNF292"
"TPST12",1.48518240121812e-36,0.390520708106034,0.54,0.419,3.9124159995289e-32,"7","TPST1"
"ANKRD261",5.30312813119248e-36,0.542878922899849,0.507,0.394,1.39700304360003e-31,"7","ANKRD26"
"TIMP2",7.11746500628899e-36,0.294303965452097,0.323,0.193,1.87495380660671e-31,"7","TIMP2"
"SLC38A12",7.39710884543852e-36,0.45525967950184,0.421,0.304,1.94862038315387e-31,"7","SLC38A1"
"PDE4A2",1.1726806706637e-35,0.541618861559292,0.31,0.199,3.0891926907294e-31,"7","PDE4A"
"KMT2A1",2.11601305533229e-35,0.418399377464459,0.607,0.499,5.57421319166185e-31,"7","KMT2A"
"RBFOX33",2.50814224535697e-35,0.463083969067291,0.547,0.385,6.60719911694386e-31,"7","RBFOX3"
"EPHA73",2.65507902575393e-35,0.775269237103172,0.336,0.229,6.99427467754358e-31,"7","EPHA7"
"DAAM12",3.88577788377413e-35,0.348148878777566,0.543,0.422,1.02363046792262e-30,"7","DAAM1"
"ATP1B12",9.15056977032893e-35,0.429939322681488,0.622,0.508,2.41053459459775e-30,"7","ATP1B1"
"AHI13",1.03145304177984e-34,0.423631606438423,0.715,0.584,2.71715674796065e-30,"7","AHI1"
"WWP1",1.4681355246559e-34,0.537392849381832,0.417,0.302,3.86750941260103e-30,"7","WWP1"
"NCOA12",1.5878476832437e-34,0.331665001488516,0.775,0.702,4.18286715196887e-30,"7","NCOA1"
"PNMA23",1.90860368620405e-34,0.536588817307381,0.405,0.289,5.02783469056732e-30,"7","PNMA2"
"SRRM34",2.67017260323241e-34,0.511543396684265,0.488,0.362,7.03403568869513e-30,"7","SRRM3"
"KCNQ1OT12",5.09633429256766e-34,0.41891831559325,0.404,0.279,1.3425273426911e-29,"7","KCNQ1OT1"
"ARL6IP11",1.31494382782034e-33,0.521185213760805,0.489,0.381,3.46395652562713e-29,"7","ARL6IP1"
"ASTN14",3.86247532337205e-33,0.417195820243146,0.62,0.488,1.0174918744359e-28,"7","ASTN1"
"HTR1E3",8.9014455318883e-33,0.795740642536472,0.373,0.272,2.34490779646534e-28,"7","HTR1E"
"CAMK2B3",1.51405693962473e-32,0.412312709675433,0.552,0.416,3.98848019605344e-28,"7","CAMK2B"
"CAMTA11",1.86591294178854e-32,0.322423288461233,0.762,0.667,4.91537446255355e-28,"7","CAMTA1"
"PDE7B3",3.12978040635899e-32,0.525573126726841,0.406,0.29,8.24478052447148e-28,"7","PDE7B"
"PPP1R13B3",8.5169492714598e-32,0.517426780648641,0.442,0.336,2.24361994658066e-27,"7","PPP1R13B"
"RAPGEF45",9.91395976709491e-32,0.381964400768927,0.609,0.452,2.61163442144581e-27,"7","RAPGEF4"
"SOX2-OT2",1.04255000426299e-31,0.410601943617269,0.611,0.458,2.74638947623001e-27,"7","SOX2-OT"
"STIM11",1.468439207603e-31,0.493942776208377,0.374,0.268,3.86830940458857e-27,"7","STIM1"
"RPH3A3",1.49579482310955e-31,0.772048952860582,0.329,0.233,3.9403723025175e-27,"7","RPH3A"
"SEZ6L22",2.47505035744206e-31,0.443726952661553,0.339,0.233,6.52002515660961e-27,"7","SEZ6L2"
"DENND2A1",9.23520408590225e-31,0.347361157086711,0.281,0.17,2.43282981234923e-26,"7","DENND2A"
"RNF1501",1.49531913457506e-30,0.438153904592175,0.458,0.35,3.93911919621109e-26,"7","RNF150"
"SLC7A142",2.79678295045071e-30,0.604142862926751,0.317,0.22,7.36756532637229e-26,"7","SLC7A14"
"HSP90AB1",3.57952448771384e-30,0.34357583737635,0.627,0.52,9.42954135798457e-26,"7","HSP90AB1"
"FAM155A4",4.39846820374803e-30,0.257861078223591,0.921,0.644,1.15868847891334e-25,"7","FAM155A"
"NRG22",5.33791338676176e-30,0.434446987659754,0.414,0.308,1.40616652347465e-25,"7","NRG2"
"NFIX1",7.3847576823388e-30,0.377741841057719,0.568,0.465,1.94536671625851e-25,"7","NFIX"
"TTC39C2",8.92627517435708e-30,0.570016883786844,0.368,0.269,2.35144866918088e-25,"7","TTC39C"
"CDK81",2.08223285250431e-29,0.514971139230281,0.434,0.335,5.48522600335209e-25,"7","CDK8"
"ME33",2.25298496020225e-29,0.502490630826912,0.419,0.314,5.93503828066078e-25,"7","ME3"
"SNAP914",3.03602274680177e-29,0.414635088304245,0.604,0.458,7.99779472189989e-25,"7","SNAP91"
"ANKRD36C1",3.64109138792907e-29,0.413821856946308,0.598,0.502,9.59172704322154e-25,"7","ANKRD36C"
"CYFIP2",4.34979798659389e-29,0.451054828803756,0.497,0.403,1.14586728360843e-24,"7","CYFIP2"
"KSR24",7.43934261270641e-29,0.322125358194606,0.601,0.425,1.95974602446525e-24,"7","KSR2"
"ARL153",7.9705118141174e-29,0.324673176876858,0.605,0.465,2.09967192719295e-24,"7","ARL15"
"LRCH2",8.3101776923402e-29,0.448826796938582,0.289,0.192,2.18915010949318e-24,"7","LRCH2"
"KCNC12",9.63648313271907e-29,0.538874140370796,0.333,0.235,2.53853875165219e-24,"7","KCNC1"
"SLC41A22",1.26719230569798e-28,0.5277797967167,0.38,0.284,3.33816469090019e-24,"7","SLC41A2"
"GRIA24",1.3311717063327e-28,0.305882034404161,0.828,0.633,3.50670562599223e-24,"7","GRIA2"
"ARID1B",1.51972654150526e-28,0.327478512394543,0.782,0.719,4.00341562828731e-24,"7","ARID1B"
"LINC015511",1.69535124940459e-28,0.516452658088799,0.278,0.185,4.46606379630651e-24,"7","LINC01551"
"GABRB33",3.93805058772536e-28,0.259660205165699,0.668,0.454,1.03740066632449e-23,"7","GABRB3"
"PARP83",5.69091720222327e-28,0.462750047951855,0.46,0.348,1.49915831858168e-23,"7","PARP8"
"LHFPL44",6.53029727914627e-28,0.552671694410108,0.328,0.236,1.7202762122455e-23,"7","LHFPL4"
"DANT24",9.14586587503368e-28,0.365349487245981,0.691,0.563,2.40929544746012e-23,"7","DANT2"
"ATRX",1.50717418190175e-27,0.303089495891329,0.666,0.571,3.97034894738378e-23,"7","ATRX"
"LARP1",2.36666121227401e-27,0.43508834615227,0.49,0.4,6.23449563149343e-23,"7","LARP1"
"AC025159.13",2.3805063566206e-27,0.629848172176535,0.4,0.303,6.27096789524564e-23,"7","AC025159.1"
"PLPPR44",2.73084988725076e-27,0.502693746833388,0.354,0.262,7.19387785798467e-23,"7","PLPPR4"
"CDK144",3.00144288617377e-27,0.348483639917826,0.63,0.485,7.90670099504756e-23,"7","CDK14"
"INPP5F1",3.61151328931197e-27,0.430335699694912,0.441,0.344,9.51380945803451e-23,"7","INPP5F"
"APBA1",5.4466827160896e-27,0.440788019851377,0.54,0.441,1.43481962789948e-22,"7","APBA1"
"RALGPS12",6.30503274926195e-27,0.414172643095244,0.497,0.401,1.66093477713807e-22,"7","RALGPS1"
"FNDC3A1",1.35486301316635e-26,0.369880285287666,0.516,0.422,3.56911563558412e-22,"7","FNDC3A"
"DZIP12",1.63049182258142e-26,0.475065890692614,0.38,0.29,4.29520460822623e-22,"7","DZIP1"
"MICU11",2.91458676916998e-26,0.465693322992452,0.523,0.43,7.67789592602449e-22,"7","MICU1"
"PPM1H1",3.09880431313006e-26,0.264619209115568,0.542,0.443,8.16318020207851e-22,"7","PPM1H"
"RABGAP1L3",4.73148021425694e-26,0.315529984029561,0.774,0.643,1.24641383284171e-21,"7","RABGAP1L"
"AC007563.22",5.17232854021483e-26,0.561241502156733,0.367,0.268,1.36254650734879e-21,"7","AC007563.2"
"NLGN4X2",7.81322778188043e-26,0.373486433438618,0.518,0.426,2.05823859458076e-21,"7","NLGN4X"
"CACNG83",8.04871839265573e-26,0.54863453487132,0.377,0.289,2.1202738861773e-21,"7","CACNG8"
"ENAH2",2.27154827400513e-25,0.41201105941434,0.457,0.363,5.98393961821173e-21,"7","ENAH"
"ACACA",2.85310338771317e-25,0.392661708392955,0.59,0.514,7.5159302542528e-21,"7","ACACA"
"JAK1",4.8209750054856e-25,0.462280676170884,0.605,0.522,1.26998944569507e-20,"7","JAK1"
"LRRFIP14",7.56297172686492e-25,0.411864650972212,0.475,0.374,1.99231364200803e-20,"7","LRRFIP1"
"ADAM224",9.88124230456284e-25,0.421136354526821,0.572,0.461,2.60301566029099e-20,"7","ADAM22"
"GARNL33",1.36400458861769e-24,0.346962285267442,0.518,0.418,3.59319728779559e-20,"7","GARNL3"
"CPEB31",1.77129172301378e-24,0.272795217030224,0.684,0.582,4.6661137859352e-20,"7","CPEB3"
"MICAL33",3.81198485110451e-24,0.295800678773299,0.635,0.54,1.00419116932646e-19,"7","MICAL3"
"HSPA4L1",3.83006668818676e-24,0.393763882434792,0.356,0.268,1.00895446766904e-19,"7","HSPA4L"
"DPF32",6.32240865955857e-24,0.278326841906836,0.311,0.206,1.66551211318752e-19,"7","DPF3"
"CDH93",9.86534056142237e-24,0.66196062778685,0.368,0.27,2.59882666409549e-19,"7","CDH9"
"RASGRF1",2.07393748093621e-23,0.49598541621994,0.326,0.239,5.46337350603027e-19,"7","RASGRF1"
"TTTY144",2.38881446036682e-23,0.400917487323431,0.596,0.511,6.2928539329443e-19,"7","TTTY14"
"TAFA5",2.64410056186484e-23,0.414260886666009,0.462,0.376,6.96535411012054e-19,"7","TAFA5"
"ENSA2",3.120364015457e-23,0.412171321964171,0.506,0.418,8.21997492591839e-19,"7","ENSA"
"MYCBP23",3.26797111638657e-23,0.282558820536821,0.733,0.619,8.60881631189714e-19,"7","MYCBP2"
"TSPAN74",4.71881885481394e-23,0.296534648314824,0.589,0.483,1.24307845092364e-18,"7","TSPAN7"
"NPAS23",9.5485738682288e-23,0.45203937483178,0.413,0.326,2.51538081410751e-18,"7","NPAS2"
"CHSY33",1.04718428148107e-22,0.622783079794183,0.528,0.443,2.75859755270559e-18,"7","CHSY3"
"ZFR23",1.10276856166797e-22,0.51707355121886,0.274,0.193,2.90502322200192e-18,"7","ZFR2"
"WDR11-AS11",1.17189401989643e-22,0.397987700533088,0.261,0.176,3.08712041661317e-18,"7","WDR11-AS1"
"FAR21",1.18798946791079e-22,0.412476208090808,0.326,0.236,3.12952065531738e-18,"7","FAR2"
"KIAA13243",1.20803320990892e-22,0.536634030856796,0.312,0.23,3.18232188486307e-18,"7","KIAA1324"
"RNF241",1.23300770339698e-22,0.472901299033499,0.425,0.344,3.24811219305867e-18,"7","RNF24"
"FRAS13",1.94657252972314e-22,0.767885681084344,0.313,0.233,5.12785601504967e-18,"7","FRAS1"
"UNC794",2.19305105423664e-22,0.286512444510322,0.679,0.52,5.77715439217559e-18,"7","UNC79"
"RGS171",2.48417922203243e-22,0.41923872273343,0.253,0.173,6.54407332460002e-18,"7","RGS17"
"CLIP31",2.74964339748761e-22,0.459369734372102,0.348,0.265,7.24338560200161e-18,"7","CLIP3"
"CAP24",3.52252760305666e-22,0.395799198461427,0.423,0.329,9.27939446473215e-18,"7","CAP2"
"GPR1553",3.78013354871609e-22,0.499910616980275,0.426,0.346,9.95800580738279e-18,"7","GPR155"
"ADAMTS9-AS23",4.85067995905327e-22,0.770468559507796,0.31,0.218,1.2778146216134e-17,"7","ADAMTS9-AS2"
"TFDP22",5.04814874018019e-22,0.306653710933635,0.557,0.446,1.32983382262567e-17,"7","TFDP2"
"TRERF13",8.01123707088463e-22,0.433800679255328,0.401,0.315,2.11040018158314e-17,"7","TRERF1"
"MGAT4C4",8.29099594945921e-22,0.675394575615218,0.443,0.366,2.18409706296604e-17,"7","MGAT4C"
"BICC11",9.72694437073314e-22,0.683179699660605,0.309,0.23,2.56236895558223e-17,"7","BICC1"
"MEF2C-AS13",1.22714792756272e-21,0.443052497841882,0.503,0.423,3.23267578557848e-17,"7","MEF2C-AS1"
"AC006148.11",1.33407865560793e-21,0.31561894610819,0.539,0.443,3.51436340246797e-17,"7","AC006148.1"
"AFDN1",1.76118205733769e-21,0.339849742373832,0.512,0.426,4.63948189364469e-17,"7","AFDN"
"BASP1-AS13",4.97937040219417e-21,0.43399751842694,0.434,0.333,1.31171554505001e-16,"7","BASP1-AS1"
"AIG12",5.1533118372452e-21,0.337966423351219,0.523,0.438,1.3575369372855e-16,"7","AIG1"
"SLC9A72",5.17966500079667e-21,0.409172026548348,0.272,0.192,1.36447915115987e-16,"7","SLC9A7"
"HACD3",5.30621964412492e-21,0.347300353069273,0.361,0.276,1.39781744085183e-16,"7","HACD3"
"GUCY1B13",5.59627202199795e-21,0.468637428068386,0.381,0.298,1.47422593875492e-16,"7","GUCY1B1"
"PKNOX24",5.84374199083925e-21,0.581594342024972,0.431,0.359,1.53941695264678e-16,"7","PKNOX2"
"SCAPER",1.0716635451734e-20,0.299894054094857,0.621,0.544,2.82308327705028e-16,"7","SCAPER"
"MAGED11",1.41656274078533e-20,0.394805822438951,0.402,0.322,3.73165122805079e-16,"7","MAGED1"
"MAST43",2.1389943308159e-20,0.278230796986881,0.641,0.528,5.63475276566833e-16,"7","MAST4"
"GABRA44",3.29714822916555e-20,0.432988482454925,0.375,0.292,8.68567758009082e-16,"7","GABRA4"
"NCOA22",4.11263329019914e-20,0.264938406779935,0.594,0.523,1.08339098763716e-15,"7","NCOA2"
"ZSWIM52",5.21329699524107e-20,0.352004932817362,0.447,0.363,1.37333882745636e-15,"7","ZSWIM5"
"FAM169A1",5.24005315558576e-20,0.388444112127627,0.424,0.349,1.38038720277596e-15,"7","FAM169A"
"SBF2",5.41718941540701e-20,0.263166725927638,0.644,0.571,1.42705020770067e-15,"7","SBF2"
"NEXMIF2",6.87389184589753e-20,0.482683935131845,0.346,0.268,1.81078932896479e-15,"7","NEXMIF"
"NSF4",7.42422628692827e-20,0.25604762343882,0.59,0.48,1.95576393076551e-15,"7","NSF"
"RALGPS23",1.052524856615e-19,0.360675541285977,0.357,0.276,2.7726662297809e-15,"7","RALGPS2"
"PID12",2.10107993439594e-19,0.444717856219518,0.35,0.266,5.53487487117921e-15,"7","PID1"
"ATP2B24",2.4269204752025e-19,0.280526454378358,0.581,0.457,6.39323660782596e-15,"7","ATP2B2"
"PRICKLE24",3.65913420972269e-19,0.514398827712173,0.505,0.436,9.63925724867249e-15,"7","PRICKLE2"
"GALNT183",3.9695887674765e-19,0.393374413280492,0.449,0.373,1.04570876901633e-14,"7","GALNT18"
"HECTD4",5.23967218830016e-19,0.310594772905018,0.587,0.509,1.38028684456391e-14,"7","HECTD4"
"ANO10",5.71519459353071e-19,0.360460168550049,0.388,0.309,1.50555371177379e-14,"7","ANO10"
"TUT41",6.83133309401088e-19,0.275794408048841,0.513,0.438,1.79957807695529e-14,"7","TUT4"
